buildingBlocks;selectivity;maxToAverageRatio;averageLatency;averageBandwidth;averageCryptoTime;averageComputeTime;modelSize;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;adaptedFailures;backupToAggregatorsRatio;depth;fanout;groupSize;concentration;random;seed;backupsToAggregatorsRatio;status;work;latency;completeness;circulatingAggregateIds;finalInboundBandwidth;finalOutboundBandwidth;observedFailureRate;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;inbound_bandwidth_Querier;outbound_bandwidth_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;inbound_bandwidth_Aggregator;outbound_bandwidth_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;inbound_bandwidth_LeafAggregator;outbound_bandwidth_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;inbound_bandwidth_Contributor;outbound_bandwidth_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;inbound_bandwidth_Backup;outbound_bandwidth_Backup;name
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;38;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4713,03;4,22;95,71;574,00;23481344,00;23481344,00;0,94;0,26;0,00;5,00;1,00;1,00;0,00;0,00;146,43;0,00;15952,00;365,00;365,00;737280,00;0,00;1024,97;0,00;40305,00;2560,00;2560,00;5193728,00;0,00;3541,36;0,00;4096,00;4096,00;4096,00;41031680,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f38-d4-s4
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;42;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4711,54;4,22;95,51;564,00;23431168,00;23431168,00;0,97;0,26;0,00;5,00;1,00;1,00;0,00;0,00;145,77;0,00;15943,00;365,00;365,00;737280,00;0,00;1024,15;0,00;40238,00;2560,00;2560,00;5103616,00;0,00;3541,36;0,00;4096,00;4096,00;4096,00;41021440,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f42-d4-s4
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;46;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4709,60;4,22;95,34;562,00;23421952,00;23421952,00;1,10;0,26;0,00;5,00;1,00;1,00;0,00;0,00;145,31;0,00;15962,00;365,00;365,00;737280,00;0,00;1022,67;0,00;39970,00;2560,00;2560,00;5085184,00;0,00;3541,36;0,00;4096,00;4096,00;4096,00;41021440,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f46-d4-s4
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4701,71;4,22;95,09;560,00;23366656,00;23366656,00;1,18;0,26;0,00;5,00;1,00;1,00;0,00;0,00;145,36;0,00;16015,00;365,00;365,00;737280,00;0,00;1017,29;0,00;39686,00;2560,00;2560,00;5087232,00;0,00;3538,81;0,00;4096,00;4096,00;4096,00;40908800,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s4
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;54;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4689,36;4,19;94,94;559,00;23356416,00;23356416,00;1,27;0,26;0,00;5,00;1,00;1,00;0,00;0,00;144,84;0,00;16033,00;365,00;365,00;737280,00;0,00;1007,16;0,00;39426,00;2560,00;2560,00;5066752,00;0,00;3537,10;0,00;4096,00;4096,00;4096,00;40908800,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f54-d4-s4
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;58;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4680,30;4,19;93,98;558,00;23255040,00;23255040,00;1,37;0,26;0,00;5,00;1,00;1,00;0,00;0,00;144,38;0,00;15948,00;365,00;365,00;737280,00;0,00;998,55;0,00;39233,00;2560,00;2560,00;5048320,00;0,00;3537,10;0,00;4096,00;4096,00;4096,00;40724480,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f58-d4-s4
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;62;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4670,38;4,22;93,37;553,00;22775808,00;22775808,00;1,59;0,26;0,00;5,00;1,00;1,00;0,00;0,00;143,21;0,00;15913,00;365,00;365,00;737280,00;0,00;990,67;0,00;38935,00;2560,00;2560,00;5001216,00;0,00;3536,25;0,00;4096,00;4096,00;4096,00;39813120,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f62-d4-s4
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;66;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4656,31;4,17;93,39;550,00;22676480,00;22676480,00;1,78;0,26;0,00;5,00;1,00;1,00;0,00;0,00;142,85;0,00;15954,00;365,00;365,00;737280,00;0,00;984,63;0,00;38676,00;2560,00;2560,00;4986880,00;0,00;3528,58;0,00;4096,00;4096,00;4096,00;39628800,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f66-d4-s4
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;70;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4632,46;4,17;92,74;550,00;22545408,00;22545408,00;2,09;0,26;0,00;5,00;1,00;1,00;0,00;0,00;143,21;0,00;15973,00;365,00;365,00;737280,00;0,00;975,77;0,00;38540,00;2560,00;2560,00;5001216,00;0,00;3513,23;0,00;4096,00;4096,00;4096,00;39352320,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f70-d4-s4
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4701,71;4,22;95,09;560,00;23366656,00;23366656,00;1,18;0,26;0,00;5,00;1,00;1,00;0,00;0,00;145,36;0,00;16015,00;365,00;365,00;737280,00;0,00;1017,29;0,00;39686,00;2560,00;2560,00;5087232,00;0,00;3538,81;0,00;4096,00;4096,00;4096,00;40908800,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s4
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;18580,44;15,71;94,90;561,00;93421568,00;93421568,00;1,10;1,02;0,00;5,00;1,00;1,00;0,00;0,00;577,13;0,00;15978,00;365,00;365,00;2949120,00;0,00;4072,45;0,00;39670,00;2560,00;2560,00;20176896,00;0,00;13929,85;0,00;4096,00;4096,00;4096,00;163717120,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m4096-f50-d4-s4
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;74078,79;61,00;94,70;560,00;373538816,00;373538816,00;1,10;4,10;0,00;5,00;1,00;1,00;0,00;0,00;2301,13;0,00;15953,00;365,00;365,00;11796480,00;0,00;16289,79;0,00;39650,00;2560,00;2560,00;80412672,00;0,00;55483,76;0,00;4096,00;4096,00;4096,00;654868480,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m16384-f50-d4-s4
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;296050,04;242,87;94,31;559,00;1493565440,00;1493565440,00;1,10;16,38;0,00;5,00;1,00;1,00;0,00;0,00;9175,04;0,00;15928,00;365,00;365,00;47185920,00;0,00;65159,17;0,00;39630,00;2560,00;2560,00;320471040,00;0,00;221699,44;0,00;4096,00;4096,00;4096,00;2619473920,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m65536-f50-d4-s4
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4701,71;4,22;95,09;560,00;23366656,00;23366656,00;1,18;0,26;0,00;5,00;1,00;1,00;0,00;0,00;145,36;0,00;16015,00;365,00;365,00;737280,00;0,00;1017,29;0,00;39686,00;2560,00;2560,00;5087232,00;0,00;3538,81;0,00;4096,00;4096,00;4096,00;40908800,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;3,00;8,00;5,00;0,00;false;4;0,10;Success;575,64;3,43;82,42;64,00;2775040,00;2775040,00;1,13;0,26;0,00;5,00;1,00;1,00;0,00;0,00;16,13;0,00;339,00;45,00;45,00;102400,00;0,00;113,41;0,00;4925,00;320,00;324,00;552960,00;0,00;445,85;0,00;511,00;512,00;512,00;4894720,00;0,00;0,00;0,00;0,00;4,00;;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d3-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4804,55;7,52;95,63;888,00;25169920,00;25169920,00;2,23;2,92;0,00;57,00;1,00;1,00;0,00;0,00;205,72;0,00;4266,00;365,00;366,00;3225600,00;0,00;1029,82;0,00;48471,00;2560,00;2591,00;5713920,00;0,00;3566,09;0,00;4096,00;4096,00;4096,00;41400320,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;5,00;8,00;5,00;0,00;false;4;0,10;Success;40063,11;116,32;0,00;14193,00;233320448,00;233320448,00;28,98;72,09;0,00;1408,00;1,00;1,00;0,00;0,00;3175,72;0,00;67549,00;2925,00;2961,00;79636480,00;0,00;8265,39;0,00;441822,00;20480,00;20698,00;55218176,00;0,00;28549,91;0,00;32763,00;32768,00;32768,00;331786240,00;0,00;0,00;0,00;0,00;256,00;2,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d5-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;30;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4814,68;8,90;96,04;894,00;25282560,00;25282560,00;1,87;4,61;0,00;90,00;1,00;1,00;0,00;0,00;206,90;0,00;4257,00;365,00;366,00;3399680,00;0,00;1034,53;0,00;48675,00;2560,00;2591,00;5713920,00;0,00;3568,64;0,00;4096,00;4096,00;4096,00;41451520,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f30-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;34;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4826,20;9,67;95,85;953,00;25598976,00;25598976,00;2,18;5,22;0,00;102,00;1,00;1,00;0,00;0,00;217,96;0,00;4501,00;365,00;366,00;3952640,00;0,00;1034,38;0,00;49100,00;2560,00;2591,00;5793792,00;0,00;3568,64;0,00;4096,00;4096,00;4096,00;41451520,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f34-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;38;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4833,73;10,03;95,85;994,00;25799680,00;25799680,00;2,41;5,63;0,00;110,00;1,00;1,00;0,00;0,00;225,64;0,00;4671,00;365,00;366,00;4263936,00;0,00;1033,81;0,00;49535,00;2560,00;2591,00;5894144,00;0,00;3568,64;0,00;4096,00;4096,00;4096,00;41441280,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f38-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;42;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4826,92;9,16;95,83;976,00;25646080,00;25646080,00;2,37;4,76;0,00;93,00;1,00;1,00;0,00;0,00;220,52;0,00;4567,00;365,00;366,00;4020224,00;0,00;1033,00;0,00;49309,00;2560,00;2591,00;5840896,00;0,00;3568,64;0,00;4096,00;4096,00;4096,00;41431040,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f42-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;46;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4813,30;7,98;95,83;914,00;25298944,00;25298944,00;2,23;3,53;0,00;69,00;1,00;1,00;0,00;0,00;209,41;0,00;4334,00;365,00;366,00;3420160,00;0,00;1031,72;0,00;48741,00;2560,00;2591,00;5746688,00;0,00;3568,64;0,00;4096,00;4096,00;4096,00;41431040,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f46-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4804,55;7,52;95,63;888,00;25169920,00;25169920,00;2,23;2,92;0,00;57,00;1,00;1,00;0,00;0,00;205,72;0,00;4266,00;365,00;366,00;3225600,00;0,00;1029,82;0,00;48471,00;2560,00;2591,00;5713920,00;0,00;3566,09;0,00;4096,00;4096,00;4096,00;41400320,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;54;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4801,51;7,21;95,43;886,00;25156608,00;25156608,00;2,35;2,56;0,00;50,00;1,00;1,00;0,00;0,00;206,28;0,00;4289,00;365,00;366,00;3151872,00;0,00;1028,28;0,00;48769,00;2560,00;2591,00;5761024,00;0,00;3564,38;0,00;4096,00;4096,00;4096,00;41400320,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f54-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;58;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4802,74;7,32;94,80;905,00;25246720,00;25246720,00;2,54;2,41;0,00;47,00;1,00;1,00;0,00;0,00;210,33;0,00;4388,00;365,00;366,00;3313664,00;0,00;1025,62;0,00;49071,00;2560,00;2591,00;5799936,00;0,00;3564,38;0,00;4096,00;4096,00;4096,00;41379840,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f58-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;62;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4830,25;9,52;94,17;1068,00;25967616,00;25967616,00;3,60;4,45;0,00;87,00;1,00;1,00;0,00;0,00;239,00;0,00;5038,00;365,00;366,00;4489216,00;0,00;1023,27;0,00;50504,00;2560,00;2591,00;6076416,00;0,00;3563,53;0,00;4096,00;4096,00;4096,00;41369600,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f62-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;66;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4854,28;11,72;91,19;1214,00;26577920,00;26577920,00;5,03;5,89;0,00;115,00;1,00;1,00;0,00;0,00;265,63;0,00;5668,00;365,00;366,00;5804032,00;0,00;1020,09;0,00;51625,00;2560,00;2591,00;6248448,00;0,00;3562,68;0,00;4096,00;4096,00;4096,00;41103360,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f66-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;70;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4868,76;13,05;86,77;1313,00;27031552,00;27031552,00;6,37;6,45;0,00;126,00;1,00;1,00;0,00;0,00;284,77;0,00;6142,00;365,00;366,00;6580224,00;0,00;1016,56;0,00;52500,00;2560,00;2591,00;6410240,00;0,00;3560,97;0,00;4096,00;4096,00;4096,00;41072640,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f70-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4804,55;7,52;95,63;888,00;25169920,00;25169920,00;2,23;2,92;0,00;57,00;1,00;1,00;0,00;0,00;205,72;0,00;4266,00;365,00;366,00;3225600,00;0,00;1029,82;0,00;48471,00;2560,00;2591,00;5713920,00;0,00;3566,09;0,00;4096,00;4096,00;4096,00;41400320,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;19070,07;39,88;94,19;1062,00;103698432,00;103698432,00;3,10;19,05;0,00;93,00;1,00;1,00;0,00;0,00;973,41;0,00;5073,00;365,00;366,00;18817024,00;0,00;4093,17;0,00;51115,00;2560,00;2591,00;24535040,00;0,00;13984,45;0,00;4096,00;4096,00;4096,00;164044800,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m4096-f50-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;75478,22;136,75;94,21;949,00;406126592,00;406126592,00;2,55;45,88;0,00;56,00;1,00;1,00;0,00;0,00;3612,67;0,00;4690,00;365,00;366,00;61865984,00;0,00;16335,91;0,00;49973,00;2560,00;2591,00;95518720,00;0,00;55483,76;0,00;4096,00;4096,00;4096,00;654868480,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m16384-f50-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;300673,84;467,71;94,43;866,00;1598423040,00;1598423040,00;2,23;101,58;0,00;31,00;1,00;1,00;0,00;0,00;13556,12;0,00;4385,00;365,00;366,00;204079104,00;0,00;65316,69;0,00;49315,00;2560,00;2591,00;373293056,00;0,00;221699,44;0,00;4096,00;4096,00;4096,00;2619473920,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m65536-f50-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4804,55;7,52;95,63;888,00;25169920,00;25169920,00;2,23;2,92;0,00;57,00;1,00;1,00;0,00;0,00;205,72;0,00;4266,00;365,00;366,00;3225600,00;0,00;1029,82;0,00;48471,00;2560,00;2591,00;5713920,00;0,00;3566,09;0,00;4096,00;4096,00;4096,00;41400320,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d4-s4
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;3,00;8,00;5,00;0,00;false;4;0,10;Success;575,64;3,46;82,42;64,00;2775040,00;2775040,00;1,25;0,26;0,00;5,00;1,00;1,00;0,00;0,00;16,13;0,00;339,00;45,00;45,00;102400,00;0,00;113,41;0,00;4375,00;320,00;324,00;552960,00;0,00;445,85;0,00;511,00;512,00;512,00;4894720,00;0,00;0,00;0,00;0,00;4,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m1024-f50-d3-s4
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4784,53;6,28;95,63;775,00;24665088,00;24665088,00;1,83;1,89;0,00;37,00;1,00;1,00;0,00;0,00;186,73;0,00;3855,00;365,00;366,00;2426880,00;0,00;1029,82;0,00;41809,00;2560,00;2591,00;5502976,00;0,00;3566,09;0,00;4096,00;4096,00;4096,00;41400320,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m1024-f50-d4-s4
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;5,00;8,00;5,00;0,00;false;4;0,10;Success;40039,63;117,61;0,00;14141,00;232807424,00;232807424,00;29,33;77,98;0,00;1523,00;1,00;1,00;0,00;0,00;3147,02;0,00;66992,00;2925,00;2961,00;79073280,00;0,00;8264,73;0,00;375336,00;20480,00;20698,00;54755328,00;0,00;28549,91;0,00;32763,00;32768,00;32768,00;331786240,00;0,00;0,00;0,00;0,00;256,00;2,00;0,00;0,00;LFP-Replace-0Resync-Leaves-m1024-f50-d5-s4
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;30;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4797,07;7,61;96,04;803,00;24828928,00;24828928,00;1,55;3,23;0,00;63,00;1,00;1,00;0,00;0,00;190,67;0,00;3900,00;365,00;366,00;2660352,00;0,00;1034,53;0,00;41973,00;2560,00;2591,00;5545984,00;0,00;3568,64;0,00;4096,00;4096,00;4096,00;41451520,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m1024-f30-d4-s4
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;34;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4802,45;7,81;95,85;838,00;24980480,00;24980480,00;1,70;3,43;0,00;67,00;1,00;1,00;0,00;0,00;195,99;0,00;4024,00;365,00;366,00;2906112,00;0,00;1034,38;0,00;42186,00;2560,00;2591,00;5603328,00;0,00;3568,64;0,00;4096,00;4096,00;4096,00;41451520,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m1024-f34-d4-s4
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;38;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4826,61;9,71;95,85;971,00;25626624,00;25626624,00;2,34;5,32;0,00;104,00;1,00;1,00;0,00;0,00;218,83;0,00;4534,00;365,00;366,00;3997696,00;0,00;1033,81;0,00;42963,00;2560,00;2591,00;5814272,00;0,00;3568,64;0,00;4096,00;4096,00;4096,00;41441280,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m1024-f38-d4-s4
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;42;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4814,22;8,43;95,83;903,00;25307136,00;25307136,00;2,17;4,15;0,00;81,00;1,00;1,00;0,00;0,00;208,44;0,00;4311,00;365,00;366,00;3479552,00;0,00;1033,00;0,00;42519,00;2560,00;2591,00;5703680,00;0,00;3568,64;0,00;4096,00;4096,00;4096,00;41431040,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m1024-f42-d4-s4
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;46;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4799,63;7,15;95,83;834,00;24958976,00;24958976,00;1,93;2,76;0,00;54,00;1,00;1,00;0,00;0,00;196,51;0,00;4058,00;365,00;366,00;2873344,00;0,00;1031,72;0,00;42258,00;2560,00;2591,00;5613568,00;0,00;3568,64;0,00;4096,00;4096,00;4096,00;41431040,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m1024-f46-d4-s4
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;4;0,10;Success;4784,53;6,28;95,63;775,00;24665088,00;24665088,00;1,83;1,89;0,00;37,00;1,00;1,00;0,00;0,00;186,73;0,00;3855,00;365,00;366,00;2426880,00;0,00;1029,82;0,00;41809,00;2560,00;2591,00;5502976,00;0,00;3566,09;0,00;4096,00;4096,00;4096,00;41400320,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m1024-f50-d4-s4
