buildingBlocks;selectivity;maxToAverageRatio;averageLatency;averageBandwidth;averageCryptoTime;averageComputeTime;modelSize;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;adaptedFailures;depth;fanout;groupSize;concentration;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalUsedBandwidth;observedFailureRate;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;bandwidth_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;bandwidth_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;bandwidth_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;bandwidth_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;bandwidth_Backup;name
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;2;Success;4946,89;9,19;98,93;914,00;25897984,00;2,71;4,97;0,00;97,00;1,00;1,00;0,00;212,88;0,00;4165,00;365,00;372,00;1432576,00;1061,50;0,00;51554,00;2560,00;2622,00;3113984,00;3667,54;0,00;4585,00;4096,00;4096,00;21351424,00;0,00;0,00;0,00;25600,00;25531,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;2;Success;19799,18;44,18;99,24;1110,00;108457984,00;3,28;25,80;0,00;126,00;1,00;1,00;0,00;1017,28;0,00;4982,00;365,00;375,00;8830976,00;4281,63;0,00;54897,00;2560,00;2642,00;13651968,00;14474,47;0,00;4742,00;4096,00;4096,00;85975040,00;0,00;0,00;0,00;25600,00;25508,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f50-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;2;Success;79051,18;181,81;99,05;1146,00;436338688,00;3,37;104,86;0,00;128,00;1,00;1,00;0,00;4161,78;0,00;5096,00;365,00;375,00;36929536,00;17146,96;0,00;55385,00;2560,00;2645,00;55263232,00;57637,59;0,00;4763,00;4096,00;4096,00;344145920,00;0,00;0,00;0,00;25600,00;25505,00;0,00;LFP-Replace-Stay-NonBlocking-m16384-f50-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;2;Success;319258,32;854,37;98,93;1282,00;1791688704,00;3,92;537,40;0,00;164,00;1,00;1,00;0,00;18068,73;0,00;5538,00;365,00;377,00;175833088,00;68968,97;0,00;57054,00;2560,00;2662,00;230883328,00;231683,23;0,00;4893,00;4096,00;4096,00;1384972288,00;0,00;0,00;0,00;25600,00;25486,00;0,00;LFP-Replace-Stay-NonBlocking-m65536-f50-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;262144,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;2;Success;1276792,84;3416,83;98,93;1282,00;7169114112,00;3,92;2149,58;0,00;164,00;1,00;1,00;0,00;72299,77;0,00;5540,00;365,00;377,00;705691648,00;275869,40;0,00;57054,00;2560,00;2662,00;923533312,00;926474,09;0,00;4894,00;4096,00;4096,00;5539889152,00;0,00;0,00;0,00;25600,00;25486,00;0,00;LFP-Replace-Stay-NonBlocking-m262144-f50-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;2;Success;591,21;3,58;84,54;62,00;2938880,00;16,23;0,26;0,00;5,00;1,00;1,00;0,00;15,62;0,00;1757,00;45,00;46,00;40960,00;128,61;0,00;4997,00;320,00;322,00;276480,00;446,72;0,00;512,00;512,00;512,00;2621440,00;0,00;0,00;0,00;3200,00;3197,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d3-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;2;Success;4739,01;4,19;93,40;566,00;23576576,00;8,04;0,26;0,00;5,00;1,00;1,00;0,00;146,23;0,00;15827,00;365,00;368,00;363520,00;1023,03;0,00;40192,00;2560,00;2578,00;2579456,00;3569,50;0,00;4096,00;4096,00;4096,00;20633600,00;0,00;0,00;0,00;25600,00;25579,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;5,00;8,00;5,00;0,00;false;2;Success;37967,68;4,87;95,66;4558,00;189261824,00;6,27;0,26;0,00;5,00;1,00;1,00;0,00;1176,52;0,00;127665,00;2925,00;2941,00;2958336,00;8244,48;0,00;323620,00;20480,00;20593,00;20676608,00;28546,42;0,00;32759,00;32768,00;32768,00;165626880,00;0,00;0,00;0,00;204800,00;204671,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d5-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;true;4,00;8,00;5,00;0,00;false;2;Success;4772,10;4,32;100,00;585,00;23966720,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;149,50;0,00;16060,00;365,00;365,00;373760,00;1048,58;0,00;40960,00;2560,00;2560,00;2621440,00;3573,76;0,00;4096,00;4096,00;4096,00;20971520,00;0,00;0,00;0,00;25600,00;25600,00;0,00;LFP-Drop-Stop-FullSync-m1024-f0-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;10;true;4,00;8,00;5,00;0,00;false;2;Success;4752,57;4,17;85,39;571,00;23714816,00;15,16;0,26;0,00;5,00;1,00;1,00;0,00;146,74;0,00;15946,00;365,00;366,00;368640,00;1033,52;0,00;40459,00;2560,00;2573,00;2579456,00;3572,05;0,00;4096,00;4096,00;4096,00;20766720,00;0,00;0,00;0,00;25600,00;25586,00;0,00;LFP-Drop-Stop-FullSync-m1024-f10-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;20;true;4,00;8,00;5,00;0,00;false;2;Success;4750,58;4,17;85,43;571,00;23663616,00;15,57;0,26;0,00;5,00;1,00;1,00;0,00;146,28;0,00;15885,00;365,00;366,00;368640,00;1031,99;0,00;40395,00;2560,00;2574,00;2574336,00;3572,05;0,00;4096,00;4096,00;4096,00;20720640,00;0,00;0,00;0,00;25600,00;25585,00;0,00;LFP-Drop-Stop-FullSync-m1024-f20-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;30;true;4,00;8,00;5,00;0,00;false;2;Success;4747,16;4,17;85,03;566,00;23630848,00;17,37;0,26;0,00;5,00;1,00;1,00;0,00;145,41;0,00;15892,00;365,00;366,00;343040,00;1030,30;0,00;40344,00;2560,00;2574,00;2577408,00;3571,20;0,00;4096,00;4096,00;4096,00;20710400,00;0,00;0,00;0,00;25600,00;25585,00;0,00;LFP-Drop-Stop-FullSync-m1024-f30-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;40;true;4,00;8,00;5,00;0,00;false;2;Success;4744,88;4,22;93,63;570,00;23604224,00;7,16;0,26;0,00;5,00;1,00;1,00;0,00;147,25;0,00;16028,00;365,00;367,00;371712,00;1027,02;0,00;40279,00;2560,00;2577,00;2578432,00;3570,35;0,00;4096,00;4096,00;4096,00;20654080,00;0,00;0,00;0,00;25600,00;25581,00;0,00;LFP-Drop-Stop-FullSync-m1024-f40-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;2;Success;4739,01;4,19;93,40;566,00;23576576,00;8,04;0,26;0,00;5,00;1,00;1,00;0,00;146,23;0,00;15827,00;365,00;368,00;363520,00;1023,03;0,00;40192,00;2560,00;2578,00;2579456,00;3569,50;0,00;4096,00;4096,00;4096,00;20633600,00;0,00;0,00;0,00;25600,00;25579,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;60;true;4,00;8,00;5,00;0,00;false;2;Success;4731,47;4,17;91,03;564,00;23429120,00;10,62;0,26;0,00;5,00;1,00;1,00;0,00;146,12;0,00;15856,00;365,00;368,00;362496,00;1017,29;0,00;40061,00;2560,00;2581,00;2581504,00;3567,79;0,00;4096,00;4096,00;4096,00;20485120,00;0,00;0,00;0,00;25600,00;25576,00;0,00;LFP-Drop-Stop-FullSync-m1024-f60-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;70;true;4,00;8,00;5,00;0,00;false;2;Success;4716,64;4,19;90,04;555,00;23284736,00;11,57;0,26;0,00;5,00;1,00;1,00;0,00;142,28;0,00;15559,00;365,00;369,00;358400,00;1009,72;0,00;39814,00;2560,00;2589,00;2553856,00;3564,38;0,00;4096,00;4096,00;4096,00;20372480,00;0,00;0,00;0,00;25600,00;25567,00;0,00;LFP-Drop-Stop-FullSync-m1024-f70-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;2;Success;4699,38;4,26;77,87;551,00;23077888,00;26,17;0,26;0,00;5,00;1,00;1,00;0,00;141,98;0,00;15676,00;365,00;371,00;357376,00;999,63;0,00;39452,00;2560,00;2593,00;2516992,00;3557,52;0,00;4094,00;4096,00;4096,00;20203520,00;0,00;0,00;0,00;25600,00;25561,00;0,00;LFP-Drop-Stop-FullSync-m1024-f80-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;90;true;4,00;8,00;5,00;0,00;false;2;Success;4639,03;4,12;67,24;514,00;22395904,00;39,58;0,26;0,00;5,00;1,00;1,00;0,00;133,63;0,00;15313,00;365,00;376,00;342016,00;960,41;0,00;38368,00;2560,00;2635,00;2418688,00;3544,73;0,00;4094,00;4096,00;4096,00;19635200,00;0,00;0,00;0,00;25600,00;25514,00;0,00;LFP-Drop-Stop-FullSync-m1024-f90-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;2;Success;4739,01;4,19;93,40;566,00;23576576,00;8,04;0,26;0,00;5,00;1,00;1,00;0,00;146,23;0,00;15827,00;365,00;368,00;363520,00;1023,03;0,00;40192,00;2560,00;2578,00;2579456,00;3569,50;0,00;4096,00;4096,00;4096,00;20633600,00;0,00;0,00;0,00;25600,00;25579,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;2;Success;18729,72;15,54;94,13;571,00;93921280,00;6,90;1,02;0,00;5,00;1,00;1,00;0,00;587,16;0,00;15803,00;365,00;368,00;1454080,00;4099,07;0,00;40364,00;2560,00;2577,00;10362880,00;14042,46;0,00;4096,00;4096,00;4096,00;82104320,00;0,00;0,00;0,00;25600,00;25580,00;0,00;LFP-Drop-Stop-FullSync-m4096-f50-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;2;Success;74695,34;61,00;94,33;572,00;376340480,00;6,70;4,10;0,00;5,00;1,00;1,00;0,00;2333,08;0,00;15736,00;365,00;368,00;5816320,00;16410,21;0,00;40377,00;2560,00;2578,00;41451520,00;55947,95;0,00;4096,00;4096,00;4096,00;329072640,00;0,00;0,00;0,00;25600,00;25579,00;0,00;LFP-Drop-Stop-FullSync-m16384-f50-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;2;Success;298480,30;242,87;94,13;572,00;1505361920,00;6,70;16,38;0,00;5,00;1,00;1,00;0,00;9306,11;0,00;15748,00;365,00;368,00;23265280,00;65601,54;0,00;40365,00;2560,00;2578,00;165806080,00;223556,27;0,00;4096,00;4096,00;4096,00;1316290560,00;0,00;0,00;0,00;25600,00;25579,00;0,00;LFP-Drop-Stop-FullSync-m65536-f50-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;262144,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;2;Success;1193685,68;970,32;94,13;572,00;6021447680,00;6,70;65,54;0,00;5,00;1,00;1,00;0,00;37224,45;0,00;15748,00;365,00;368,00;93061120,00;262406,14;0,00;40365,00;2560,00;2578,00;663224320,00;893989,55;0,00;4096,00;4096,00;4096,00;5265162240,00;0,00;0,00;0,00;25600,00;25579,00;0,00;LFP-Drop-Stop-FullSync-m262144-f50-d4-s2
LFP,Replace,Stay,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;2;Success;602,56;3,70;99,61;77,00;3040256,00;1,02;0,26;0,00;5,00;1,00;1,00;0,00;19,46;0,00;2056,00;45,00;46,00;51200,00;131,31;0,00;5240,00;320,00;323,00;351232,00;451,53;0,00;536,00;512,00;512,00;2637824,00;0,00;0,00;0,00;3200,00;3196,00;0,00;LFP-Replace-Stay-FullSync-m1024-f50-d3-s2
LFP,Replace,Stay,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;2;FFP;9124,85;173,44;0,00;6633,00;67764224,00;100,00;73,06;0,00;1427,00;1,00;1,00;0,00;1728,85;0,00;488638,00;365,00;632,00;19433472,00;1631,30;0,00;154878,00;2560,00;4406,00;16630784,00;5691,63;0,00;14687,00;4096,00;4096,00;31699968,00;0,00;0,00;0,00;25600,00;23487,00;0,00;LFP-Replace-Stay-FullSync-m1024-f50-d4-s2
LFP,Replace,Stay,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;5,00;8,00;5,00;0,00;false;2;FFP;60981,03;137,44;0,00;39264,00;423027712,00;31,60;124,11;0,00;2424,00;1,00;1,00;0,00;9838,51;0,00;2614120,00;2925,00;4093,00;106203136,00;11375,44;0,00;921863,00;20480,00;28939,00;93201408,00;39642,96;0,00;88128,00;32768,00;32768,00;223623168,00;0,00;0,00;0,00;204800,00;195173,00;0,00;LFP-Replace-Stay-FullSync-m1024-f50-d5-s2
LFP,Replace,Stay,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;true;4,00;8,00;5,00;0,00;false;2;Success;4772,10;4,32;100,00;585,00;23966720,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;149,50;0,00;16060,00;365,00;365,00;373760,00;1048,58;0,00;40960,00;2560,00;2560,00;2621440,00;3573,76;0,00;4096,00;4096,00;4096,00;20971520,00;0,00;0,00;0,00;25600,00;25600,00;0,00;LFP-Replace-Stay-FullSync-m1024-f0-d4-s2
LFP,Replace,Stay,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;10;true;4,00;8,00;5,00;0,00;false;2;Success;4810,06;4,89;99,49;624,00;24275968,00;0,81;0,26;0,00;5,00;1,00;1,00;0,00;160,26;0,00;17206,00;365,00;367,00;488448,00;1049,02;0,00;41752,00;2560,00;2578,00;2724864,00;3600,53;0,00;4238,00;4096,00;4096,00;21062656,00;0,00;0,00;0,00;25600,00;25580,00;0,00;LFP-Replace-Stay-FullSync-m1024-f10-d4-s2
LFP,Replace,Stay,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;20;true;4,00;8,00;5,00;0,00;false;2;Success;4811,70;4,68;99,51;626,00;24299520,00;0,87;0,26;0,00;5,00;1,00;1,00;0,00;160,82;0,00;17389,00;365,00;368,00;498688,00;1048,49;0,00;41749,00;2560,00;2580,00;2735104,00;3602,13;0,00;4246,00;4096,00;4096,00;21065728,00;0,00;0,00;0,00;25600,00;25577,00;0,00;LFP-Replace-Stay-FullSync-m1024-f20-d4-s2
LFP,Replace,Stay,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;30;true;4,00;8,00;5,00;0,00;false;2;Success;7333,20;145,04;71,36;4324,00;49842176,00;28,33;59,03;0,00;1153,00;1,00;1,00;0,00;1071,48;0,00;292982,00;365,00;502,00;11978752,00;1385,54;0,00;106033,00;2560,00;3483,00;10610688,00;4817,14;0,00;10311,00;4096,00;4096,00;27252736,00;0,00;0,00;0,00;25600,00;24540,00;0,00;LFP-Replace-Stay-FullSync-m1024-f30-d4-s2
LFP,Replace,Stay,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;40;true;4,00;8,00;5,00;0,00;false;2;FFP;9211,67;207,95;0,00;6877,00;69351424,00;100,00;90,98;0,00;1777,00;1,00;1,00;0,00;1790,30;0,00;514911,00;365,00;632,00;20937728,00;1634,76;0,00;155367,00;2560,00;4406,00;16681984,00;5695,63;0,00;14701,00;4096,00;4096,00;31731712,00;0,00;0,00;0,00;25600,00;23487,00;0,00;LFP-Replace-Stay-FullSync-m1024-f40-d4-s2
LFP,Replace,Stay,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;2;FFP;9124,85;173,44;0,00;6633,00;67764224,00;100,00;73,06;0,00;1427,00;1,00;1,00;0,00;1728,85;0,00;488638,00;365,00;632,00;19433472,00;1631,30;0,00;154878,00;2560,00;4406,00;16630784,00;5691,63;0,00;14687,00;4096,00;4096,00;31699968,00;0,00;0,00;0,00;25600,00;23487,00;0,00;LFP-Replace-Stay-FullSync-m1024-f50-d4-s2
LFP,Replace,Stay,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;60;true;4,00;8,00;5,00;0,00;false;2;FFP;9023,08;138,93;0,00;5901,00;65806336,00;100,00;33,84;0,00;661,00;1,00;1,00;0,00;1670,62;0,00;454159,00;365,00;629,00;17554432,00;1628,79;0,00;154302,00;2560,00;4408,00;16576512,00;5689,83;0,00;14684,00;4096,00;4096,00;31675392,00;0,00;0,00;0,00;25600,00;23488,00;0,00;LFP-Replace-Stay-FullSync-m1024-f60-d4-s2
LFP,Replace,Stay,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;70;true;4,00;8,00;5,00;0,00;false;2;FFP;8865,98;104,42;0,00;5160,00;62942208,00;100,00;5,38;0,00;105,00;1,00;1,00;0,00;1556,91;0,00;399832,00;365,00;627,00;14875648,00;1622,86;0,00;153278,00;2560,00;4405,00;16466944,00;5680,84;0,00;14657,00;4096,00;4096,00;31599616,00;0,00;0,00;0,00;25600,00;23493,00;0,00;LFP-Replace-Stay-FullSync-m1024-f70-d4-s2
LFP,Replace,Stay,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;2;FFP;8666,38;69,91;0,00;4711,00;59441152,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;1390,33;0,00;333069,00;365,00;627,00;11688960,00;1610,54;0,00;151439,00;2560,00;4402,00;16282624,00;5665,51;0,00;14617,00;4096,00;4096,00;31469568,00;0,00;0,00;0,00;25600,00;23496,00;0,00;LFP-Replace-Stay-FullSync-m1024-f80-d4-s2
LFP,Replace,Stay,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;90;true;4,00;8,00;5,00;0,00;false;2;FFP;8273,19;35,39;0,00;3860,00;52842496,00;46,56;0,00;0,00;0,00;1,00;1,00;0,00;1073,30;0,00;213325,00;365,00;620,00;6214656,00;1571,97;0,00;145411,00;2560,00;4395,00;15597568,00;5627,92;0,00;14495,00;4096,00;4096,00;31030272,00;0,00;0,00;0,00;25600,00;23510,00;0,00;LFP-Replace-Stay-FullSync-m1024-f90-d4-s2
LFP,Replace,Stay,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;2;FFP;9124,85;173,44;0,00;6633,00;67764224,00;100,00;73,06;0,00;1427,00;1,00;1,00;0,00;1728,85;0,00;488638,00;365,00;632,00;19433472,00;1631,30;0,00;154878,00;2560,00;4406,00;16630784,00;5691,63;0,00;14687,00;4096,00;4096,00;31699968,00;0,00;0,00;0,00;25600,00;23487,00;0,00;LFP-Replace-Stay-FullSync-m1024-f50-d4-s2
LFP,Replace,Stay,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;2;Success;19036,20;17,69;99,19;628,00;97439744,00;1,23;1,02;0,00;5,00;1,00;1,00;0,00;651,26;0,00;18420,00;365,00;369,00;1929216,00;4200,14;0,00;42333,00;2560,00;2590,00;11173888,00;14183,77;0,00;4334,00;4096,00;4096,00;84336640,00;0,00;0,00;0,00;25600,00;25566,00;0,00;LFP-Replace-Stay-FullSync-m4096-f50-d4-s2
LFP,Replace,Stay,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;2;Success;75891,18;67,73;99,19;630,00;389890048,00;1,20;4,10;0,00;5,00;1,00;1,00;0,00;2611,61;0,00;18568,00;365,00;369,00;7831552,00;16800,05;0,00;42343,00;2560,00;2591,00;44711936,00;56475,42;0,00;4342,00;4096,00;4096,00;337346560,00;0,00;0,00;0,00;25600,00;25565,00;0,00;LFP-Replace-Stay-FullSync-m16384-f50-d4-s2
LFP,Replace,Stay,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;2;Success;303810,50;298,07;99,07;635,00;1563033600,00;1,30;16,38;0,00;5,00;1,00;1,00;0,00;10544,74;0,00;18590,00;365,00;369,00;32899072,00;67250,49;0,00;42467,00;2560,00;2595,00;179175424,00;225998,89;0,00;4374,00;4096,00;4096,00;1350959104,00;0,00;0,00;0,00;25600,00;25561,00;0,00;LFP-Replace-Stay-FullSync-m65536-f50-d4-s2
LFP,Replace,Stay,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;262144,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;2;Success;1214983,72;1188,52;99,07;635,00;6252134400,00;1,30;65,54;0,00;5,00;1,00;1,00;0,00;42178,97;0,00;18590,00;365,00;369,00;131596288,00;268999,79;0,00;42467,00;2560,00;2595,00;716701696,00;903739,43;0,00;4374,00;4096,00;4096,00;5403836416,00;0,00;0,00;0,00;25600,00;25561,00;0,00;LFP-Replace-Stay-FullSync-m262144-f50-d4-s2
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;3;FFP;576,77;1,95;0,00;0,00;2616320,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;45,00;45,00;0,00;130,05;0,00;2540,00;320,00;321,00;0,00;446,72;0,00;512,00;512,00;512,00;2616320,00;0,00;0,00;0,00;3200,00;3199,00;0,00;FFP-Drop-Stop-None-m1024-f50-d3-s3
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;3;FFP;3566,03;1,19;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;45,00;2560,00;2563,00;0,00;3566,03;0,00;4093,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25597,00;0,00;FFP-Drop-Stop-None-m1024-f50-d4-s3
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;5,00;8,00;5,00;0,00;false;3;FFP;28554,20;1,16;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;2925,00;2928,00;0,00;0,00;0,00;180,00;20480,00;20500,00;0,00;28554,20;0,00;32764,00;32768,00;32768,00;0,00;0,00;0,00;0,00;204800,00;204777,00;0,00;FFP-Drop-Stop-None-m1024-f50-d5-s3
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;true;4,00;8,00;5,00;0,00;false;3;Success;4772,10;4,19;100,00;585,00;23966720,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;149,50;0,00;2920,00;365,00;365,00;373760,00;1048,58;0,00;20480,00;2560,00;2560,00;2621440,00;3573,76;0,00;4096,00;4096,00;4096,00;20971520,00;0,00;0,00;0,00;25600,00;25600,00;0,00;FFP-Drop-Stop-None-m1024-f0-d4-s3
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;10;true;4,00;8,00;5,00;0,00;false;3;FFP;3566,07;1,28;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;45,00;2560,00;2563,00;0,00;3566,07;0,00;4095,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25597,00;0,00;FFP-Drop-Stop-None-m1024-f10-d4-s3
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;20;true;4,00;8,00;5,00;0,00;false;3;FFP;3566,07;1,26;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;45,00;2560,00;2563,00;0,00;3566,07;0,00;4095,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25597,00;0,00;FFP-Drop-Stop-None-m1024-f20-d4-s3
