buildingBlocks;selectivity;maxToAverageRatio;averageLatency;averageBandwidth;averageCryptoTime;averageComputeTime;modelSize;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;adaptedFailures;backupsToAggregatorsRatio;depth;fanout;groupSize;concentration;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalInboundBandwidth;finalOutboundBandwidth;observedFailureRate;observedContributorsFailureRate;observedWorkersFailureRate;abortedReplacements;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;inbound_bandwidth_Querier;outbound_bandwidth_Querier;propagation_Querier;versions_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;inbound_bandwidth_Aggregator;outbound_bandwidth_Aggregator;propagation_Aggregator;versions_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;inbound_bandwidth_LeafAggregator;outbound_bandwidth_LeafAggregator;propagation_LeafAggregator;versions_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;inbound_bandwidth_Contributor;outbound_bandwidth_Contributor;propagation_Contributor;versions_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;inbound_bandwidth_Backup;outbound_bandwidth_Backup;propagation_Backup;versions_Backup;work_level_0;failures_level_0;messages_level_0;inbound_bandwidth_level_0;outbound_bandwidth_level_0;propagation_level_0;versions_level_0;work_level_1;failures_level_1;messages_level_1;inbound_bandwidth_level_1;outbound_bandwidth_level_1;propagation_level_1;versions_level_1;work_level_2;failures_level_2;messages_level_2;inbound_bandwidth_level_2;outbound_bandwidth_level_2;propagation_level_2;versions_level_2;work_level_3;failures_level_3;messages_level_3;inbound_bandwidth_level_3;outbound_bandwidth_level_3;propagation_level_3;versions_level_3;work_level_4;failures_level_4;messages_level_4;inbound_bandwidth_level_4;outbound_bandwidth_level_4;propagation_level_4;versions_level_4;name
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;0;Success;4746,77;4,21;93,22;573,00;23636992,00;23636992,00;1,25;1,44;0,99;13,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;148,02;0,00;15763,00;365,00;368,00;358400,00;358400,00;3,00;70,00;1030,71;0,00;40637,00;2560,00;2570,00;2624512,00;2624512,00;14,00;503,00;3567,79;0,00;4096,00;4096,00;4096,00;20654080,00;20654080,00;0,00;0,00;0,00;0,00;0,00;1462,00;1449,00;0,00;0,00;0,00;0,00;3567,79;0,00;4096,00;20654080,00;20654080,00;0,00;0,00;1030,71;0,00;40637,00;2624512,00;2624512,00;14,00;503,00;130,36;0,00;13786,00;312320,00;312320,00;3,00;61,00;15,62;0,00;1757,00;40960,00;40960,00;0,00;8,00;2,05;0,00;220,00;5120,00;5120,00;0,00;1,00;LFP-Drop-Stop-1-FullSync-m1024-f341.90333333333336-d4-s0
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;false;0,10;4,00;8,00;5,00;0,00;false;0;Success;4772,10;4,32;100,00;585,00;23966720,00;23966720,00;0,00;0,00;0,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;149,50;0,00;16060,00;365,00;365,00;373760,00;373760,00;0,00;73,00;1048,58;0,00;40960,00;2560,00;2560,00;2621440,00;2621440,00;0,00;512,00;3573,76;0,00;4096,00;4096,00;4096,00;20971520,00;20971520,00;0,00;0,00;0,00;0,00;0,00;1462,00;1462,00;0,00;0,00;0,00;0,00;3573,76;0,00;4096,00;20971520,00;20971520,00;0,00;0,00;1048,58;0,00;40960,00;2621440,00;2621440,00;0,00;512,00;131,07;0,00;14080,00;327680,00;327680,00;0,00;64,00;16,38;0,00;1760,00;40960,00;40960,00;0,00;8,00;2,05;0,00;220,00;5120,00;5120,00;0,00;1,00;LFP-Drop-Stop-1-FullSync-m1024-f0-d4-s0
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;663,2924666666668;false;0,10;4,00;8,00;5,00;0,00;false;0;Success;4761,23;4,27;98,65;579,00;23873536,00;23873536,00;0,64;0,78;0,44;6,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;149,96;0,00;16097,00;365,00;365,00;373760,00;373760,00;0,00;73,00;1038,95;0,00;40793,00;2560,00;2566,00;2630656,00;2630656,00;7,00;506,00;3572,05;0,00;4096,00;4096,00;4096,00;20869120,00;20869120,00;0,00;0,00;0,00;0,00;0,00;1462,00;1456,00;0,00;0,00;0,00;0,00;3572,05;0,00;4096,00;20869120,00;20869120,00;0,00;0,00;1038,95;0,00;40793,00;2630656,00;2630656,00;7,00;506,00;131,53;0,00;14117,00;327680,00;327680,00;0,00;64,00;16,38;0,00;1760,00;40960,00;40960,00;0,00;8,00;2,05;0,00;220,00;5120,00;5120,00;0,00;1,00;LFP-Drop-Stop-1-FullSync-m1024-f663.2924666666668-d4-s0
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;0;Success;4746,77;4,21;93,22;573,00;23636992,00;23636992,00;1,25;1,44;0,99;13,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;148,02;0,00;15763,00;365,00;368,00;358400,00;358400,00;3,00;70,00;1030,71;0,00;40637,00;2560,00;2570,00;2624512,00;2624512,00;14,00;503,00;3567,79;0,00;4096,00;4096,00;4096,00;20654080,00;20654080,00;0,00;0,00;0,00;0,00;0,00;1462,00;1449,00;0,00;0,00;0,00;0,00;3567,79;0,00;4096,00;20654080,00;20654080,00;0,00;0,00;1030,71;0,00;40637,00;2624512,00;2624512,00;14,00;503,00;130,36;0,00;13786,00;312320,00;312320,00;3,00;61,00;15,62;0,00;1757,00;40960,00;40960,00;0,00;8,00;2,05;0,00;220,00;5120,00;5120,00;0,00;1,00;LFP-Drop-Stop-1-FullSync-m1024-f341.90333333333336-d4-s0
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;205,14200000000002;false;0,10;4,00;8,00;5,00;0,00;false;0;Success;4727,75;4,17;89,99;552,00;23428096,00;23428096,00;2,16;2,49;1,70;20,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;142,18;0,00;15585,00;365,00;368,00;357376,00;357376,00;4,00;70,00;1023,49;0,00;40409,00;2560,00;2577,00;2508800,00;2508800,00;27,00;482,00;3561,82;0,00;4096,00;4096,00;4096,00;20561920,00;20561920,00;0,00;0,00;0,00;0,00;0,00;1462,00;1442,00;0,00;0,00;0,00;0,00;3561,82;0,00;4096,00;20561920,00;20561920,00;0,00;0,00;1023,49;0,00;40409,00;2508800,00;2508800,00;27,00;482,00;124,57;0,00;13605,00;311296,00;311296,00;4,00;61,00;15,56;0,00;1760,00;40960,00;40960,00;0,00;8,00;2,05;0,00;220,00;5120,00;5120,00;0,00;1,00;LFP-Drop-Stop-1-FullSync-m1024-f205.14200000000002-d4-s0
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;34,190333333333335;false;0,10;4,00;8,00;5,00;0,00;false;0;Success;4503,17;4,49;46,24;454,00;21097472,00;21097472,00;12,86;13,53;11,99;178,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;125,75;0,00;14671,00;365,00;391,00;294912,00;294912,00;29,00;59,00;884,53;0,00;36457,00;2560,00;2718,00;2298880,00;2298880,00;205,00;395,00;3492,63;0,00;4089,00;4096,00;4096,00;18503680,00;18503680,00;0,00;0,00;0,00;0,00;0,00;1462,00;1278,00;0,00;0,00;0,00;0,00;3492,63;0,00;4089,00;18503680,00;18503680,00;0,00;0,00;884,53;0,00;36457,00;2298880,00;2298880,00;205,00;395,00;111,92;0,00;12693,00;253952,00;253952,00;27,00;51,00;12,03;0,00;1759,00;35840,00;35840,00;2,00;7,00;1,79;0,00;219,00;5120,00;5120,00;0,00;1,00;LFP-Drop-Stop-1-FullSync-m1024-f34.190333333333335-d4-s0
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;256,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;0;Success;1250,95;1,84;99,02;580,00;5985280,00;5985280,00;0,51;0,66;0,31;5,00;0,06;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;37,44;0,00;16109,00;365,00;365,00;93440,00;93440,00;0,00;73,00;261,34;0,00;40967,00;2560,00;2565,00;656640,00;656640,00;6,00;507,00;952,11;0,00;4096,00;4096,00;4096,00;5235200,00;5235200,00;0,00;0,00;0,00;0,00;0,00;1462,00;1457,00;0,00;0,00;0,00;0,00;952,11;0,00;4096,00;5235200,00;5235200,00;0,00;0,00;261,34;0,00;40967,00;656640,00;656640,00;6,00;507,00;32,83;0,00;14129,00;81920,00;81920,00;0,00;64,00;4,10;0,00;1760,00;10240,00;10240,00;0,00;8,00;0,51;0,00;220,00;1280,00;1280,00;0,00;1,00;LFP-Drop-Stop-1-FullSync-m256-f341.90333333333336-d4-s0
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;0;Success;4746,77;4,21;93,22;573,00;23636992,00;23636992,00;1,25;1,44;0,99;13,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;148,02;0,00;15763,00;365,00;368,00;358400,00;358400,00;3,00;70,00;1030,71;0,00;40637,00;2560,00;2570,00;2624512,00;2624512,00;14,00;503,00;3567,79;0,00;4096,00;4096,00;4096,00;20654080,00;20654080,00;0,00;0,00;0,00;0,00;0,00;1462,00;1449,00;0,00;0,00;0,00;0,00;3567,79;0,00;4096,00;20654080,00;20654080,00;0,00;0,00;1030,71;0,00;40637,00;2624512,00;2624512,00;14,00;503,00;130,36;0,00;13786,00;312320,00;312320,00;3,00;61,00;15,62;0,00;1757,00;40960,00;40960,00;0,00;8,00;2,05;0,00;220,00;5120,00;5120,00;0,00;1,00;LFP-Drop-Stop-1-FullSync-m1024-f341.90333333333336-d4-s0
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;0;Success;18387,11;15,33;84,49;534,00;90062848,00;90062848,00;4,49;5,08;3,68;48,00;1,02;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;559,51;0,00;15567,00;365,00;375,00;1413120,00;1413120,00;6,00;69,00;3876,25;0,00;38985,00;2560,00;2610,00;9924608,00;9924608,00;51,00;465,00;13950,32;0,00;4096,00;4096,00;4096,00;78725120,00;78725120,00;0,00;0,00;0,00;0,00;0,00;1462,00;1402,00;0,00;0,00;0,00;0,00;13950,32;0,00;4096,00;78725120,00;78725120,00;0,00;0,00;3876,25;0,00;38985,00;9924608,00;9924608,00;51,00;465,00;489,88;0,00;13563,00;1228800,00;1228800,00;6,00;60,00;61,44;0,00;1784,00;163840,00;163840,00;0,00;8,00;8,19;0,00;220,00;20480,00;20480,00;0,00;1,00;LFP-Drop-Stop-1-FullSync-m4096-f341.90333333333336-d4-s0
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;0;Success;67949,89;56,09;45,64;391,00;287948800,00;287948800,00;16,20;17,21;14,92;222,00;4,10;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;1641,68;0,00;15693,00;365,00;400,00;4767744,00;4767744,00;20,00;59,00;12144,64;0,00;32317,00;2560,00;2816,00;28573696,00;28573696,00;267,00;332,00;54159,47;0,00;4096,00;4096,00;4096,00;254607360,00;254607360,00;0,00;0,00;0,00;0,00;0,00;1462,00;1171,00;0,00;0,00;0,00;0,00;54159,47;0,00;4096,00;254607360,00;254607360,00;0,00;0,00;12144,64;0,00;32317,00;28573696,00;28573696,00;267,00;332,00;1418,04;0,00;13812,00;4112384,00;4112384,00;19,00;51,00;194,97;0,00;1662,00;573440,00;573440,00;1,00;7,00;28,67;0,00;219,00;81920,00;81920,00;0,00;1,00;LFP-Drop-Stop-1-FullSync-m16384-f341.90333333333336-d4-s0
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;0;Success;4746,77;4,21;93,22;573,00;23636992,00;23636992,00;1,25;1,44;0,99;13,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;148,02;0,00;15763,00;365,00;368,00;358400,00;358400,00;3,00;70,00;1030,71;0,00;40637,00;2560,00;2570,00;2624512,00;2624512,00;14,00;503,00;3567,79;0,00;4096,00;4096,00;4096,00;20654080,00;20654080,00;0,00;0,00;0,00;0,00;0,00;1462,00;1449,00;0,00;0,00;0,00;0,00;3567,79;0,00;4096,00;20654080,00;20654080,00;0,00;0,00;1030,71;0,00;40637,00;2624512,00;2624512,00;14,00;503,00;130,36;0,00;13786,00;312320,00;312320,00;3,00;61,00;15,62;0,00;1757,00;40960,00;40960,00;0,00;8,00;2,05;0,00;220,00;5120,00;5120,00;0,00;1,00;LFP-Drop-Stop-1-FullSync-m1024-f341.90333333333336-d4-s0
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;3,00;8,00;5,00;0,00;false;0;Success;594,45;3,94;94,53;76,00;2983936,00;2983936,00;1,71;1,95;1,36;1,00;0,67;0,00;13,00;1,00;1,00;0,00;0,00;0,00;0,00;18,48;0,00;373,00;45,00;45,00;62464,00;62464,00;0,00;13,00;129,43;0,00;5666,00;320,00;321,00;320512,00;320512,00;3,00;63,00;445,87;0,00;512,00;512,00;512,00;2600960,00;2600960,00;0,00;0,00;0,00;0,00;0,00;182,00;181,00;0,00;0,00;0,00;0,00;445,87;0,00;512,00;2600960,00;2600960,00;0,00;0,00;129,43;0,00;5666,00;320512,00;320512,00;3,00;63,00;16,03;0,00;325,00;49152,00;49152,00;0,00;10,00;2,46;0,00;48,00;13312,00;13312,00;0,00;3,00;0,67;0,00;13,00;0,00;0,00;0,00;0,00;LFP-Replace-0Resync1-1-NonBlocking-m1024-f341.90333333333336-d3-s0
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;0;Success;4755,72;6,02;96,63;623,00;23795712,00;23795712,00;1,98;2,32;1,50;10,00;1,43;0,00;28,00;1,00;1,00;0,00;0,00;0,00;0,00;154,83;0,00;3084,00;365,00;369,00;506880,00;506880,00;0,00;114,00;1031,67;0,00;45639,00;2560,00;2570,00;2634752,00;2634752,00;15,00;509,00;3567,79;0,00;4096,00;4096,00;4096,00;20654080,00;20654080,00;0,00;0,00;0,00;0,00;0,00;1462,00;1448,00;0,00;0,00;0,00;0,00;3567,79;0,00;4096,00;20654080,00;20654080,00;0,00;0,00;1031,67;0,00;45639,00;2634752,00;2634752,00;15,00;509,00;130,92;0,00;2617,00;386048,00;386048,00;0,00;75,00;19,30;0,00;377,00;92160,00;92160,00;0,00;23,00;4,61;0,00;90,00;28672,00;28672,00;0,00;16,00;LFP-Replace-0Resync1-1-NonBlocking-m1024-f341.90333333333336-d4-s0
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;false;0,10;4,00;8,00;5,00;0,00;false;0;Success;4772,10;4,19;100,00;585,00;23966720,00;23966720,00;0,00;0,00;0,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;149,50;0,00;2920,00;365,00;365,00;373760,00;373760,00;0,00;73,00;1048,58;0,00;46080,00;2560,00;2560,00;2621440,00;2621440,00;0,00;512,00;3573,76;0,00;4096,00;4096,00;4096,00;20971520,00;20971520,00;0,00;0,00;0,00;0,00;0,00;1462,00;1462,00;0,00;0,00;0,00;0,00;3573,76;0,00;4096,00;20971520,00;20971520,00;0,00;0,00;1048,58;0,00;46080,00;2621440,00;2621440,00;0,00;512,00;131,07;0,00;2560,00;327680,00;327680,00;0,00;64,00;16,38;0,00;320,00;40960,00;40960,00;0,00;8,00;2,05;0,00;40,00;5120,00;5120,00;0,00;1,00;LFP-Replace-0Resync1-1-NonBlocking-m1024-f0-d4-s0
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;663,2924666666668;false;0,10;4,00;8,00;5,00;0,00;false;0;Success;4762,01;4,76;98,32;592,00;23879680,00;23879680,00;0,70;0,81;0,55;6,00;0,87;0,00;17,00;1,00;1,00;0,00;0,00;0,00;0,00;149,66;0,00;2951,00;365,00;367,00;411648,00;411648,00;0,00;84,00;1039,43;0,00;45689,00;2560,00;2566,00;2598912,00;2598912,00;7,00;508,00;3572,05;0,00;4096,00;4096,00;4096,00;20869120,00;20869120,00;0,00;0,00;0,00;0,00;0,00;1462,00;1454,00;0,00;0,00;0,00;0,00;3572,05;0,00;4096,00;20869120,00;20869120,00;0,00;0,00;1039,43;0,00;45689,00;2598912,00;2598912,00;7,00;508,00;129,95;0,00;2566,00;340992,00;340992,00;0,00;67,00;17,05;0,00;333,00;53248,00;53248,00;0,00;11,00;2,66;0,00;52,00;17408,00;17408,00;0,00;6,00;LFP-Replace-0Resync1-1-NonBlocking-m1024-f663.2924666666668-d4-s0
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;0;Success;4755,72;6,02;96,63;623,00;23795712,00;23795712,00;1,98;2,32;1,50;10,00;1,43;0,00;28,00;1,00;1,00;0,00;0,00;0,00;0,00;154,83;0,00;3084,00;365,00;369,00;506880,00;506880,00;0,00;114,00;1031,67;0,00;45639,00;2560,00;2570,00;2634752,00;2634752,00;15,00;509,00;3567,79;0,00;4096,00;4096,00;4096,00;20654080,00;20654080,00;0,00;0,00;0,00;0,00;0,00;1462,00;1448,00;0,00;0,00;0,00;0,00;3567,79;0,00;4096,00;20654080,00;20654080,00;0,00;0,00;1031,67;0,00;45639,00;2634752,00;2634752,00;15,00;509,00;130,92;0,00;2617,00;386048,00;386048,00;0,00;75,00;19,30;0,00;377,00;92160,00;92160,00;0,00;23,00;4,61;0,00;90,00;28672,00;28672,00;0,00;16,00;LFP-Replace-0Resync1-1-NonBlocking-m1024-f341.90333333333336-d4-s0
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;205,14200000000002;false;0,10;4,00;8,00;5,00;0,00;false;0;Success;4753,06;7,93;94,36;687,00;23891968,00;23891968,00;3,91;4,44;3,18;17,00;3,69;0,00;72,00;1,00;1,00;0,00;0,00;0,00;0,00;161,54;0,00;3259,00;365,00;376,00;647168,00;647168,00;0,00;178,00;1026,01;0,00;45607,00;2560,00;2577,00;2682880,00;2682880,00;26,00;509,00;3561,82;0,00;4096,00;4096,00;4096,00;20561920,00;20561920,00;0,00;0,00;0,00;0,00;0,00;1462,00;1434,00;0,00;0,00;0,00;0,00;3561,82;0,00;4096,00;20561920,00;20561920,00;0,00;0,00;1026,01;0,00;45607,00;2682880,00;2682880,00;26,00;509,00;132,86;0,00;2699,00;439296,00;439296,00;0,00;85,00;21,96;0,00;429,00;134144,00;134144,00;0,00;33,00;6,71;0,00;131,00;73728,00;73728,00;0,00;60,00;LFP-Replace-0Resync1-1-NonBlocking-m1024-f205.14200000000002-d4-s0
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;34,190333333333335;false;0,10;4,00;8,00;5,00;0,00;false;0;Success;4751,49;26,57;0,00;1118,00;25454592,00;25454592,00;75,75;78,74;72,50;429,00;5,99;0,00;117,00;1,00;1,00;0,00;0,00;0,00;0,00;338,63;0,00;10155,00;365,00;766,00;3642368,00;3642368,00;143,00;667,00;914,24;0,00;40850,00;2560,00;2989,00;3308544,00;3308544,00;977,00;462,00;3492,63;0,00;4089,00;4096,00;4096,00;18503680,00;18503680,00;0,00;0,00;0,00;0,00;0,00;1462,00;632,00;0,00;0,00;0,00;0,00;3492,63;0,00;4089,00;18503680,00;18503680,00;0,00;0,00;914,24;0,00;40850,00;3308544,00;3308544,00;977,00;462,00;169,25;0,00;6549,00;3144704,00;3144704,00;101,00;331,00;150,59;0,00;3171,00;377856,00;377856,00;17,00;229,00;18,79;0,00;435,00;119808,00;119808,00;25,00;112,00;LFP-Replace-0Resync1-1-NonBlocking-m1024-f34.190333333333335-d4-s0
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;256,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;0;Success;1251,65;1,85;98,68;602,00;5999360,00;5999360,00;0,51;0,66;0,31;5,00;0,27;0,00;21,00;1,00;1,00;0,00;0,00;0,00;0,00;37,94;0,00;2988,00;365,00;365,00;110080,00;110080,00;0,00;90,00;261,34;0,00;45857,00;2560,00;2565,00;654080,00;654080,00;6,00;512,00;952,11;0,00;4096,00;4096,00;4096,00;5235200,00;5235200,00;0,00;0,00;0,00;0,00;0,00;1462,00;1457,00;0,00;0,00;0,00;0,00;952,11;0,00;4096,00;5235200,00;5235200,00;0,00;0,00;261,34;0,00;45857,00;654080,00;654080,00;6,00;512,00;32,70;0,00;2579,00;88320,00;88320,00;0,00;70,00;4,42;0,00;345,00;16384,00;16384,00;0,00;14,00;0,82;0,00;64,00;5376,00;5376,00;0,00;6,00;LFP-Replace-0Resync1-1-NonBlocking-m256-f341.90333333333336-d4-s0
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;0;Success;4755,72;6,02;96,63;623,00;23795712,00;23795712,00;1,98;2,32;1,50;10,00;1,43;0,00;28,00;1,00;1,00;0,00;0,00;0,00;0,00;154,83;0,00;3084,00;365,00;369,00;506880,00;506880,00;0,00;114,00;1031,67;0,00;45639,00;2560,00;2570,00;2634752,00;2634752,00;15,00;509,00;3567,79;0,00;4096,00;4096,00;4096,00;20654080,00;20654080,00;0,00;0,00;0,00;0,00;0,00;1462,00;1448,00;0,00;0,00;0,00;0,00;3567,79;0,00;4096,00;20654080,00;20654080,00;0,00;0,00;1031,67;0,00;45639,00;2634752,00;2634752,00;15,00;509,00;130,92;0,00;2617,00;386048,00;386048,00;0,00;75,00;19,30;0,00;377,00;92160,00;92160,00;0,00;23,00;4,61;0,00;90,00;28672,00;28672,00;0,00;16,00;LFP-Replace-0Resync1-1-NonBlocking-m1024-f341.90333333333336-d4-s0
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;0;Success;18278,41;35,37;87,77;630,00;91607040,00;91607040,00;10,40;11,28;9,20;55,00;18,43;0,00;90,00;1,00;1,00;0,00;0,00;0,00;0,00;666,66;0,00;3518,00;365,00;396,00;3203072,00;3203072,00;0,00;157,00;3834,10;0,00;44078,00;2560,00;2615,00;10620928,00;10620928,00;65,00;473,00;13759,22;0,00;4096,00;4096,00;4096,00;77783040,00;77783040,00;0,00;0,00;0,00;0,00;0,00;1462,00;1376,00;0,00;0,00;0,00;0,00;13759,22;0,00;4096,00;77783040,00;77783040,00;0,00;0,00;3834,10;0,00;44078,00;10620928,00;10620928,00;65,00;473,00;525,55;0,00;2829,00;2125824,00;2125824,00;0,00;78,00;106,29;0,00;519,00;696320,00;696320,00;0,00;25,00;34,82;0,00;170,00;380928,00;380928,00;0,00;54,00;LFP-Replace-0Resync1-1-NonBlocking-m4096-f341.90333333333336-d4-s0
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;0;Success;65541,82;185,52;0,00;721,00;338968576,00;338968576,00;51,90;55,15;48,53;737,00;81,92;0,00;100,00;1,00;1,00;0,00;0,00;0,00;0,00;5144,67;0,00;10025,00;365,00;644,00;62341120,00;62341120,00;5,00;371,00;11097,97;0,00;36548,00;2560,00;3297,00;44875776,00;44875776,00;885,00;351,00;49217,27;0,00;4096,00;4096,00;4096,00;231751680,00;231751680,00;0,00;0,00;0,00;0,00;0,00;1462,00;446,00;0,00;0,00;0,00;0,00;49217,27;0,00;4096,00;231751680,00;231751680,00;0,00;0,00;11097,97;0,00;36548,00;44875776,00;44875776,00;885,00;351,00;2192,97;0,00;6377,00;55279616,00;55279616,00;4,00;169,00;2692,83;0,00;3332,00;5423104,00;5423104,00;0,00;106,00;258,87;0,00;316,00;1638400,00;1638400,00;1,00;96,00;LFP-Replace-0Resync1-1-NonBlocking-m16384-f341.90333333333336-d4-s0
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;0;Success;4755,72;6,02;96,63;623,00;23795712,00;23795712,00;1,98;2,32;1,50;10,00;1,43;0,00;28,00;1,00;1,00;0,00;0,00;0,00;0,00;154,83;0,00;3084,00;365,00;369,00;506880,00;506880,00;0,00;114,00;1031,67;0,00;45639,00;2560,00;2570,00;2634752,00;2634752,00;15,00;509,00;3567,79;0,00;4096,00;4096,00;4096,00;20654080,00;20654080,00;0,00;0,00;0,00;0,00;0,00;1462,00;1448,00;0,00;0,00;0,00;0,00;3567,79;0,00;4096,00;20654080,00;20654080,00;0,00;0,00;1031,67;0,00;45639,00;2634752,00;2634752,00;15,00;509,00;130,92;0,00;2617,00;386048,00;386048,00;0,00;75,00;19,30;0,00;377,00;92160,00;92160,00;0,00;23,00;4,61;0,00;90,00;28672,00;28672,00;0,00;16,00;LFP-Replace-0Resync1-1-NonBlocking-m1024-f341.90333333333336-d4-s0
