buildingBlocks;selectivity;maxToAverageRatio;averageLatency;averageBandwidth;averageCryptoTime;averageComputeTime;modelSize;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;adaptedFailures;backupsToAggregatorsRatio;depth;fanout;groupSize;concentration;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalInboundBandwidth;finalOutboundBandwidth;observedFailureRate;observedContributorsFailureRate;observedWorkersFailureRate;abortedReplacements;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;inbound_bandwidth_Querier;outbound_bandwidth_Querier;propagation_Querier;versions_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;inbound_bandwidth_Aggregator;outbound_bandwidth_Aggregator;propagation_Aggregator;versions_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;inbound_bandwidth_LeafAggregator;outbound_bandwidth_LeafAggregator;propagation_LeafAggregator;versions_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;inbound_bandwidth_Contributor;outbound_bandwidth_Contributor;propagation_Contributor;versions_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;inbound_bandwidth_Backup;outbound_bandwidth_Backup;propagation_Backup;versions_Backup;work_level_0;failures_level_0;messages_level_0;inbound_bandwidth_level_0;outbound_bandwidth_level_0;propagation_level_0;versions_level_0;work_level_1;failures_level_1;messages_level_1;inbound_bandwidth_level_1;outbound_bandwidth_level_1;propagation_level_1;versions_level_1;work_level_2;failures_level_2;messages_level_2;inbound_bandwidth_level_2;outbound_bandwidth_level_2;propagation_level_2;versions_level_2;work_level_3;failures_level_3;messages_level_3;inbound_bandwidth_level_3;outbound_bandwidth_level_3;propagation_level_3;versions_level_3;work_level_4;failures_level_4;messages_level_4;inbound_bandwidth_level_4;outbound_bandwidth_level_4;propagation_level_4;versions_level_4;work_level_5;failures_level_5;messages_level_5;inbound_bandwidth_level_5;outbound_bandwidth_level_5;propagation_level_5;versions_level_5;name
LFP,Replace,Stay,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;5,00;8,00;5,00;0,00;false;5;Success;46118,70;46,64;0,00;22874,00;291095552,00;291095552,00;11,56;11,75;11,32;0,00;22,58;0,00;441,00;1,00;1,00;0,00;0,00;0,00;0,00;4560,02;352,00;89896,00;2925,00;3255,00;61216768,00;61216768,00;22,00;15180,00;9326,29;2616,00;465316,00;20480,00;22908,00;44038144,00;44038144,00;188,00;7694,00;32209,82;3851,00;51039,00;32768,00;32768,00;185840640,00;185840640,00;0,00;0,00;0,00;167,00;0,00;2925,00;167,00;0,00;0,00;0,00;0,00;32209,82;3851,00;51039,00;185840640,00;185840640,00;0,00;0,00;9326,29;2616,00;465316,00;44038144,00;44038144,00;188,00;7694,00;2203,10;310,00;43778,00;24095744,00;24095744,00;17,00;4241,00;1201,34;34,00;23537,00;19082240,00;19082240,00;2,00;4015,00;945,19;6,00;18472,00;17587200,00;17587200,00;2,00;6496,00;210,38;2,00;4109,00;451584,00;451584,00;1,00;428,00;LFP-Replace-Stay-1-NonBlocking-m1024-f400-d5-s5
LFP,Replace,Stay,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;false;0,13;4,00;8,00;5,00;0,00;false;5;Success;4772,10;4,19;100,00;585,00;23966720,00;23966720,00;0,00;0,00;0,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;149,50;0,00;2920,00;365,00;365,00;373760,00;373760,00;0,00;73,00;1048,58;0,00;38400,00;2560,00;2560,00;2621440,00;2621440,00;0,00;512,00;3573,76;0,00;4096,00;4096,00;4096,00;20971520,00;20971520,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;3573,76;0,00;4096,00;20971520,00;20971520,00;0,00;0,00;1048,58;0,00;38400,00;2621440,00;2621440,00;0,00;512,00;131,07;0,00;2560,00;327680,00;327680,00;0,00;64,00;16,38;0,00;320,00;40960,00;40960,00;0,00;8,00;2,05;0,00;40,00;5120,00;5120,00;0,00;1,00;0,26;0,00;5,00;0,00;0,00;0,00;0,00;LFP-Replace-Stay-1-NonBlocking-m1024-f0-d4-s5
LFP,Replace,Stay,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;6400;false;0,13;4,00;8,00;5,00;0,00;false;5;Success;4772,86;4,19;100,00;588,00;23982080,00;23982080,00;0,03;0,05;0,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;150,27;0,00;2935,00;365,00;365,00;384000,00;384000,00;0,00;75,00;1048,58;0,00;38436,00;2560,00;2560,00;2626560,00;2626560,00;0,00;513,00;3573,76;2,00;4096,00;4096,00;4096,00;20971520,00;20971520,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;3573,76;2,00;4096,00;20971520,00;20971520,00;0,00;0,00;1048,58;0,00;38436,00;2626560,00;2626560,00;0,00;513,00;131,33;0,00;2565,00;332800,00;332800,00;0,00;65,00;16,64;0,00;325,00;46080,00;46080,00;0,00;9,00;2,30;0,00;45,00;5120,00;5120,00;0,00;1,00;0,26;0,00;5,00;0,00;0,00;0,00;0,00;LFP-Replace-Stay-1-NonBlocking-m1024-f6400-d4-s5
LFP,Replace,Stay,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;5;Success;4881,18;8,09;98,85;801,00;25221120,00;25221120,00;1,94;2,00;1,85;0,00;3,58;0,00;70,00;1,00;1,00;0,00;0,00;0,00;0,00;192,39;8,00;3761,00;365,00;373,00;1061888,00;1061888,00;0,00;236,00;1057,36;48,00;40627,00;2560,00;2600,00;2959360,00;2959360,00;0,00;565,00;3627,84;82,00;4404,00;4096,00;4096,00;21199872,00;21199872,00;0,00;0,00;0,00;8,00;0,00;365,00;317,00;0,00;0,00;0,00;0,00;3627,84;82,00;4404,00;21199872,00;21199872,00;0,00;0,00;1057,36;48,00;40627,00;2959360,00;2959360,00;0,00;565,00;147,64;7,00;2887,00;621568,00;621568,00;0,00;116,00;30,87;1,00;603,00;277504,00;277504,00;0,00;60,00;13,88;0,00;271,00;162816,00;162816,00;0,00;60,00;3,58;0,00;70,00;0,00;0,00;0,00;0,00;LFP-Replace-Stay-1-NonBlocking-m1024-f400-d4-s5
LFP,Replace,Stay,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;200;false;0,13;4,00;8,00;5,00;0,00;false;5;Success;5720,94;64,56;91,94;3027,00;35014656,00;35014656,00;32,30;32,32;32,27;0,00;59,70;0,00;1166,00;1,00;1,00;0,00;0,00;0,00;0,00;507,00;122,00;10098,00;365,00;410,00;6654976,00;6654976,00;77,00;2094,00;1151,71;932,00;56612,00;2560,00;2855,00;5329920,00;5329920,00;637,00;933,00;4002,52;1324,00;6294,00;4096,00;4096,00;23029760,00;23029760,00;0,00;0,00;0,00;25,00;0,00;365,00;25,00;0,00;0,00;0,00;0,00;4002,52;1324,00;6294,00;23029760,00;23029760,00;0,00;0,00;1151,71;932,00;56612,00;5329920,00;5329920,00;637,00;933,00;265,20;103,00;5356,00;2898944,00;2898944,00;66,00;518,00;144,11;17,00;2830,00;2223104,00;2223104,00;10,00;533,00;97,69;2,00;1912,00;1532928,00;1532928,00;1,00;1043,00;59,70;0,00;1166,00;0,00;0,00;0,00;0,00;LFP-Replace-Stay-1-NonBlocking-m1024-f200-d4-s5
LFP,Replace,Stay,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;100;false;0,13;4,00;8,00;5,00;0,00;false;5;Success;5527,14;12,44;0,00;2028,00;32121856,00;32121856,00;12,51;12,45;12,59;0,00;3,89;0,00;76,00;1,00;1,00;0,00;0,00;0,00;0,00;414,72;57,00;8312,00;365,00;411,00;4275200,00;4275200,00;11,00;1141,00;1130,92;357,00;54380,00;2560,00;2853,00;5015552,00;5015552,00;64,00;887,00;3977,61;510,00;6247,00;4096,00;4096,00;22831104,00;22831104,00;0,00;0,00;0,00;26,00;0,00;365,00;26,00;0,00;0,00;0,00;0,00;3977,61;510,00;6247,00;22831104,00;22831104,00;0,00;0,00;1130,92;357,00;54380,00;5015552,00;5015552,00;64,00;887,00;249,47;47,00;5065,00;2501632,00;2501632,00;9,00;475,00;123,62;8,00;2434,00;1690624,00;1690624,00;1,00;593,00;41,63;2,00;813,00;82944,00;82944,00;1,00;73,00;3,89;0,00;76,00;0,00;0,00;0,00;0,00;LFP-Replace-Stay-1-NonBlocking-m1024-f100-d4-s5
LFP,Replace,Stay,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;256,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;5;Success;1257,25;2,08;99,66;617,00;6033152,00;6033152,00;0,55;0,61;0,48;0,00;0,37;0,00;29,00;1,00;1,00;0,00;0,00;0,00;0,00;38,91;2,00;3040,00;365,00;366,00;119808,00;119808,00;0,00;97,00;262,38;12,00;38696,00;2560,00;2567,00;667904,00;667904,00;0,00;520,00;955,59;25,00;4144,00;4096,00;4096,00;5245440,00;5245440,00;0,00;0,00;0,00;2,00;0,00;365,00;357,00;0,00;0,00;0,00;0,00;955,59;25,00;4144,00;5245440,00;5245440,00;0,00;0,00;262,38;12,00;38696,00;667904,00;667904,00;0,00;520,00;33,29;2,00;2601,00;92416,00;92416,00;0,00;72,00;4,62;0,00;361,00;19968,00;19968,00;0,00;16,00;1,00;0,00;78,00;7424,00;7424,00;0,00;9,00;0,37;0,00;29,00;0,00;0,00;0,00;0,00;LFP-Replace-Stay-1-NonBlocking-m256-f400-d4-s5
LFP,Replace,Stay,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;5;Success;4881,18;8,09;98,85;801,00;25221120,00;25221120,00;1,94;2,00;1,85;0,00;3,58;0,00;70,00;1,00;1,00;0,00;0,00;0,00;0,00;192,39;8,00;3761,00;365,00;373,00;1061888,00;1061888,00;0,00;236,00;1057,36;48,00;40627,00;2560,00;2600,00;2959360,00;2959360,00;0,00;565,00;3627,84;82,00;4404,00;4096,00;4096,00;21199872,00;21199872,00;0,00;0,00;0,00;8,00;0,00;365,00;317,00;0,00;0,00;0,00;0,00;3627,84;82,00;4404,00;21199872,00;21199872,00;0,00;0,00;1057,36;48,00;40627,00;2959360,00;2959360,00;0,00;565,00;147,64;7,00;2887,00;621568,00;621568,00;0,00;116,00;30,87;1,00;603,00;277504,00;277504,00;0,00;60,00;13,88;0,00;271,00;162816,00;162816,00;0,00;60,00;3,58;0,00;70,00;0,00;0,00;0,00;0,00;LFP-Replace-Stay-1-NonBlocking-m1024-f400-d4-s5
LFP,Replace,Stay,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;5;Success;21759,75;46,33;0,00;1936,00;130617344,00;130617344,00;11,74;11,74;11,73;0,00;1,43;0,00;7,00;1,00;1,00;0,00;0,00;0,00;0,00;1751,72;54,00;8770,00;365,00;413,00;18206720,00;18206720,00;6,00;1025,00;4524,73;331,00;56083,00;2560,00;2852,00;21094400,00;21094400,00;39,00;911,00;15481,87;481,00;6291,00;4096,00;4096,00;91316224,00;91316224,00;0,00;0,00;0,00;25,00;0,00;365,00;25,00;0,00;0,00;0,00;0,00;15481,87;481,00;6291,00;91316224,00;91316224,00;0,00;0,00;4524,73;331,00;56083,00;21094400,00;21094400,00;39,00;911,00;1048,87;45,00;5316,00;10735616,00;10735616,00;4,00;482,00;533,89;7,00;2629,00;7442432,00;7442432,00;1,00;536,00;168,96;2,00;825,00;28672,00;28672,00;1,00;7,00;1,43;0,00;7,00;0,00;0,00;0,00;0,00;LFP-Replace-Stay-1-NonBlocking-m4096-f400-d4-s5
LFP,Replace,Stay,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;5;Success;79702,65;46,32;0,00;910,00;426426368,00;426426368,00;11,74;11,74;11,73;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;3490,85;54,00;4468,00;365,00;413,00;14761984,00;14761984,00;6,00;207,00;16372,51;331,00;47072,00;2560,00;2852,00;66781184,00;66781184,00;39,00;703,00;59839,29;481,00;6268,00;4096,00;4096,00;344883200,00;344883200,00;0,00;0,00;0,00;25,00;0,00;365,00;25,00;0,00;0,00;0,00;0,00;59839,29;481,00;6268,00;344883200,00;344883200,00;0,00;0,00;16372,51;331,00;47072,00;66781184,00;66781184,00;39,00;703,00;3219,70;45,00;4125,00;14761984,00;14761984,00;4,00;207,00;271,16;7,00;339,00;0,00;0,00;1,00;0,00;0,00;2,00;4,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;LFP-Replace-Stay-1-NonBlocking-m16384-f400-d4-s5
LFP,Replace,Stay,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;5;Success;4881,18;8,09;98,85;801,00;25221120,00;25221120,00;1,94;2,00;1,85;0,00;3,58;0,00;70,00;1,00;1,00;0,00;0,00;0,00;0,00;192,39;8,00;3761,00;365,00;373,00;1061888,00;1061888,00;0,00;236,00;1057,36;48,00;40627,00;2560,00;2600,00;2959360,00;2959360,00;0,00;565,00;3627,84;82,00;4404,00;4096,00;4096,00;21199872,00;21199872,00;0,00;0,00;0,00;8,00;0,00;365,00;317,00;0,00;0,00;0,00;0,00;3627,84;82,00;4404,00;21199872,00;21199872,00;0,00;0,00;1057,36;48,00;40627,00;2959360,00;2959360,00;0,00;565,00;147,64;7,00;2887,00;621568,00;621568,00;0,00;116,00;30,87;1,00;603,00;277504,00;277504,00;0,00;60,00;13,88;0,00;271,00;162816,00;162816,00;0,00;60,00;3,58;0,00;70,00;0,00;0,00;0,00;0,00;LFP-Replace-Stay-1-NonBlocking-m1024-f400-d4-s5
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;3,00;8,00;5,00;0,00;false;5;Success;591,82;3,63;95,31;71,00;2902016,00;2902016,00;0,80;0,20;1,63;2,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;17,87;0,00;1285,00;45,00;45,00;46080,00;46080,00;0,00;9,00;126,98;6,00;4960,00;320,00;322,00;316416,00;316416,00;4,00;62,00;446,72;1,00;512,00;512,00;512,00;2539520,00;2539520,00;0,00;0,00;0,00;0,00;0,00;45,00;43,00;0,00;0,00;0,00;0,00;446,72;1,00;512,00;2539520,00;2539520,00;0,00;0,00;126,98;6,00;4960,00;316416,00;316416,00;4,00;62,00;15,82;0,00;1145,00;40960,00;40960,00;0,00;8,00;2,05;0,00;140,00;5120,00;5120,00;0,00;1,00;0,26;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;LFP-Drop-Stop-1-FullSync-m1024-f400-d3-s5
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;5;Success;4747,89;4,22;94,70;573,00;23749632,00;23749632,00;1,09;1,15;1,02;12,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;146,69;6,00;10241,00;365,00;367,00;367616,00;367616,00;2,00;72,00;1034,85;24,00;40576,00;2560,00;2571,00;2579456,00;2579456,00;15,00;501,00;3566,09;47,00;4096,00;4096,00;4096,00;20802560,00;20802560,00;0,00;0,00;0,00;5,00;0,00;365,00;352,00;0,00;0,00;0,00;0,00;3566,09;47,00;4096,00;20802560,00;20802560,00;0,00;0,00;1034,85;24,00;40576,00;2579456,00;2579456,00;15,00;501,00;128,56;6,00;8979,00;321536,00;321536,00;2,00;63,00;16,08;0,00;1122,00;40960,00;40960,00;0,00;8,00;2,05;0,00;140,00;5120,00;5120,00;0,00;1,00;0,26;0,00;5,00;0,00;0,00;0,00;0,00;LFP-Drop-Stop-1-FullSync-m1024-f400-d4-s5
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;5,00;8,00;5,00;0,00;false;5;Success;37992,27;4,82;91,28;4578,00;189563904,00;189563904,00;1,22;1,29;1,12;110,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;1178,27;23,00;81703,00;2925,00;2943,00;2933760,00;2933760,00;12,00;573,00;8261,27;240,00;324201,00;20480,00;20579,00;20742144,00;20742144,00;129,00;4005,00;28552,47;422,00;32763,00;32768,00;32768,00;165888000,00;165888000,00;0,00;0,00;0,00;46,00;0,00;2925,00;2808,00;0,00;0,00;0,00;0,00;28552,47;422,00;32763,00;165888000,00;165888000,00;0,00;0,00;8261,27;240,00;324201,00;20742144,00;20742144,00;129,00;4005,00;1033,22;18,00;71706,00;2575360,00;2575360,00;9,00;503,00;127,39;5,00;8740,00;312320,00;312320,00;3,00;61,00;15,62;0,00;1117,00;40960,00;40960,00;0,00;8,00;2,05;0,00;140,00;5120,00;5120,00;0,00;1,00;LFP-Drop-Stop-1-FullSync-m1024-f400-d5-s5
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;false;0,13;4,00;8,00;5,00;0,00;false;5;Success;4772,10;4,32;100,00;585,00;23966720,00;23966720,00;0,00;0,00;0,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;149,50;0,00;10220,00;365,00;365,00;373760,00;373760,00;0,00;73,00;1048,58;0,00;40960,00;2560,00;2560,00;2621440,00;2621440,00;0,00;512,00;3573,76;0,00;4096,00;4096,00;4096,00;20971520,00;20971520,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;3573,76;0,00;4096,00;20971520,00;20971520,00;0,00;0,00;1048,58;0,00;40960,00;2621440,00;2621440,00;0,00;512,00;131,07;0,00;8960,00;327680,00;327680,00;0,00;64,00;16,38;0,00;1120,00;40960,00;40960,00;0,00;8,00;2,05;0,00;140,00;5120,00;5120,00;0,00;1,00;0,26;0,00;5,00;0,00;0,00;0,00;0,00;LFP-Drop-Stop-1-FullSync-m1024-f0-d4-s5
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;6400;false;0,13;4,00;8,00;5,00;0,00;false;5;Success;4772,10;4,32;100,00;585,00;23966720,00;23966720,00;0,03;0,05;0,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;149,50;0,00;10220,00;365,00;365,00;373760,00;373760,00;0,00;73,00;1048,58;0,00;40960,00;2560,00;2560,00;2621440,00;2621440,00;0,00;512,00;3573,76;2,00;4096,00;4096,00;4096,00;20971520,00;20971520,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;3573,76;2,00;4096,00;20971520,00;20971520,00;0,00;0,00;1048,58;0,00;40960,00;2621440,00;2621440,00;0,00;512,00;131,07;0,00;8960,00;327680,00;327680,00;0,00;64,00;16,38;0,00;1120,00;40960,00;40960,00;0,00;8,00;2,05;0,00;140,00;5120,00;5120,00;0,00;1,00;0,26;0,00;5,00;0,00;0,00;0,00;0,00;LFP-Drop-Stop-1-FullSync-m1024-f6400-d4-s5
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;5;Success;4747,89;4,22;94,70;573,00;23749632,00;23749632,00;1,09;1,15;1,02;12,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;146,69;6,00;10241,00;365,00;367,00;367616,00;367616,00;2,00;72,00;1034,85;24,00;40576,00;2560,00;2571,00;2579456,00;2579456,00;15,00;501,00;3566,09;47,00;4096,00;4096,00;4096,00;20802560,00;20802560,00;0,00;0,00;0,00;5,00;0,00;365,00;352,00;0,00;0,00;0,00;0,00;3566,09;47,00;4096,00;20802560,00;20802560,00;0,00;0,00;1034,85;24,00;40576,00;2579456,00;2579456,00;15,00;501,00;128,56;6,00;8979,00;321536,00;321536,00;2,00;63,00;16,08;0,00;1122,00;40960,00;40960,00;0,00;8,00;2,05;0,00;140,00;5120,00;5120,00;0,00;1,00;0,26;0,00;5,00;0,00;0,00;0,00;0,00;LFP-Drop-Stop-1-FullSync-m1024-f400-d4-s5
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;200;false;0,13;4,00;8,00;5,00;0,00;false;5;Success;4722,32;4,34;77,18;551,00;23445504,00;23445504,00;2,23;2,27;2,17;29,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;142,69;9,00;9943,00;365,00;371,00;347136,00;347136,00;6,00;68,00;1017,55;55,00;40174,00;2560,00;2584,00;2562048,00;2562048,00;33,00;483,00;3561,82;93,00;4096,00;4096,00;4096,00;20536320,00;20536320,00;0,00;0,00;0,00;8,00;0,00;365,00;335,00;0,00;0,00;0,00;0,00;3561,82;93,00;4096,00;20536320,00;20536320,00;0,00;0,00;1017,55;55,00;40174,00;2562048,00;2562048,00;33,00;483,00;125,59;8,00;8685,00;302080,00;302080,00;5,00;59,00;15,10;1,00;1115,00;39936,00;39936,00;1,00;8,00;2,00;0,00;143,00;5120,00;5120,00;0,00;1,00;0,26;0,00;5,00;0,00;0,00;0,00;0,00;LFP-Drop-Stop-1-FullSync-m1024-f200-d4-s5
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;100;false;0,13;4,00;8,00;5,00;0,00;false;5;Success;4678,81;3,59;0,00;540,00;23033856,00;23033856,00;3,87;3,78;3,99;52,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;141,52;17,00;10424,00;365,00;376,00;350208,00;350208,00;7,00;69,00;990,00;102,00;39382,00;2560,00;2608,00;2515968,00;2515968,00;73,00;471,00;3547,29;155,00;4094,00;4096,00;4096,00;20167680,00;20167680,00;0,00;0,00;0,00;14,00;0,00;365,00;306,00;0,00;0,00;0,00;0,00;3547,29;155,00;4094,00;20167680,00;20167680,00;0,00;0,00;990,00;102,00;39382,00;2515968,00;2515968,00;73,00;471,00;124,83;15,00;9266,00;309248,00;309248,00;6,00;61,00;15,46;1,00;1134,00;40960,00;40960,00;0,00;8,00;1,23;1,00;24,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;LFP-Drop-Stop-1-FullSync-m1024-f100-d4-s5
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;256,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;5;Success;1251,24;1,83;97,94;582,00;5987584,00;5987584,00;0,48;0,54;0,41;3,00;0,06;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;37,44;1,00;10213,00;365,00;366,00;92160,00;92160,00;1,00;72,00;261,63;11,00;41053,00;2560,00;2562,00;660224,00;660224,00;4,00;510,00;952,11;22,00;4096,00;4096,00;4096,00;5235200,00;5235200,00;0,00;0,00;0,00;2,00;0,00;365,00;362,00;0,00;0,00;0,00;0,00;952,11;22,00;4096,00;5235200,00;5235200,00;0,00;0,00;261,63;11,00;41053,00;660224,00;660224,00;4,00;510,00;32,90;1,00;8954,00;80640,00;80640,00;1,00;63,00;4,03;0,00;1119,00;10240,00;10240,00;0,00;8,00;0,51;0,00;140,00;1280,00;1280,00;0,00;1,00;0,06;0,00;5,00;0,00;0,00;0,00;0,00;LFP-Drop-Stop-1-FullSync-m256-f400-d4-s5
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;5;Success;4747,89;4,22;94,70;573,00;23749632,00;23749632,00;1,09;1,15;1,02;12,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;146,69;6,00;10241,00;365,00;367,00;367616,00;367616,00;2,00;72,00;1034,85;24,00;40576,00;2560,00;2571,00;2579456,00;2579456,00;15,00;501,00;3566,09;47,00;4096,00;4096,00;4096,00;20802560,00;20802560,00;0,00;0,00;0,00;5,00;0,00;365,00;352,00;0,00;0,00;0,00;0,00;3566,09;47,00;4096,00;20802560,00;20802560,00;0,00;0,00;1034,85;24,00;40576,00;2579456,00;2579456,00;15,00;501,00;128,56;6,00;8979,00;321536,00;321536,00;2,00;63,00;16,08;0,00;1122,00;40960,00;40960,00;0,00;8,00;2,05;0,00;140,00;5120,00;5120,00;0,00;1,00;0,26;0,00;5,00;0,00;0,00;0,00;0,00;LFP-Drop-Stop-1-FullSync-m1024-f400-d4-s5
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;5;Success;18453,73;11,70;0,00;536,00;90980352,00;90980352,00;3,18;3,25;3,09;37,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;555,01;14,00;10022,00;365,00;376,00;1245184,00;1245184,00;7,00;61,00;3931,34;78,00;39172,00;2560,00;2600,00;9965568,00;9965568,00;54,00;475,00;13967,38;133,00;4096,00;4096,00;4096,00;79769600,00;79769600,00;0,00;0,00;0,00;12,00;0,00;365,00;314,00;0,00;0,00;0,00;0,00;13967,38;133,00;4096,00;79769600,00;79769600,00;0,00;0,00;3931,34;78,00;39172,00;9965568,00;9965568,00;54,00;475,00;492,75;12,00;9058,00;1245184,00;1245184,00;6,00;61,00;62,26;1,00;964,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;LFP-Drop-Stop-1-FullSync-m4096-f400-d4-s5
