strategy;selectivity;maxToAverageRatio;averageLatency;averageCryptoTime;averageComputeTime;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;depth;fanout;groupSize;concentration;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalUsedBandwidth;observedFailureRate;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;bandwidth_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;bandwidth_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;bandwidth_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;bandwidth_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;bandwidth_Backup
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00024;5,0;4,0;5,0;0,0;False;EAGER-f0,00024-s5-d6-c0-843;Success;2358500,0;8500,0;70,31;436,0;12142,0;2,0;0,0;0,0;45,0;1,0;1,0;0,0;2700,0;11,0;8160,0;425,0;425,0;666,0;1536900,0;26,0;45111,0;1280,0;1280,0;1262,0;818900,0;19,0;16020,0;1024,0;1024,0;10214,0;0,0;24,0;0,0;1280,0;1280,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00035;5,0;4,0;5,0;0,0;False;EAGER-f0,00035-s5-d6-c0-844;Success;2485700,0;23200,0;0,0;523,0;12515,0;7,78;100,0;0,0;39,0;1,0;1,0;0,0;10300,0;31,0;16891,0;425,0;425,0;1083,0;1657400,0;102,0;74392,0;1280,0;1280,0;1245,0;817900,0;81,0;36757,0;1024,0;1024,0;10187,0;0,0;98,0;0,0;1280,0;1280,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;3,0;0,0;False;EAGER-f0,00005-s3-d6-c0-845;Success;1535500,0;5700,0;99,61;345,0;7170,0;0,39;0,0;0,0;11,0;1,0;1,0;0,0;100,0;1,0;3576,0;255,0;255,0;263,0;921000,0;3,0;15585,0;768,0;768,0;767,0;614400,0;5,0;7135,0;1024,0;1024,0;6140,0;0,0;2,0;0,0;768,0;768,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;4,0;0,0;False;EAGER-f0,00005-s4-d6-c0-846;Success;1946500,0;5700,0;99,61;345,0;9567,0;0,38;0,0;0,0;15,0;1,0;1,0;0,0;100,0;1,0;4770,0;340,0;340,0;352,0;1229600,0;4,0;24036,0;1024,0;1024,0;1023,0;716800,0;3,0;9180,0;1024,0;1024,0;8192,0;0,0;5,0;0,0;1024,0;1024,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;EAGER-f0,00005-s5-d6-c0-847;Success;2354600,0;5700,0;91,41;357,0;11984,0;0,37;0,0;0,0;28,0;1,0;1,0;0,0;500,0;5,0;5974,0;425,0;425,0;473,0;1534900,0;4,0;39064,0;1280,0;1280,0;1278,0;819200,0;3,0;11215,0;1024,0;1024,0;10233,0;0,0;3,0;0,0;1280,0;1280,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;6,0;0,0;False;EAGER-f0,00005-s6-d6-c0-848;Success;2764800,0;2900,0;100,0;341,0;14334,0;0,2;0,0;0,0;12,0;1,0;1,0;0,0;0,0;0,0;4590,0;510,0;510,0;510,0;1843200,0;0,0;53754,0;1536,0;1536,0;1536,0;921600,0;2,0;7162,0;1024,0;1024,0;12288,0;0,0;7,0;0,0;1536,0;1536,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;EAGER-f0,00005-s5-d5-c0-849;Success;2353000,0;5700,0;98,05;368,0;12020,0;0,37;0,0;0,0;36,0;1,0;1,0;0,0;500,0;0,0;6028,0;425,0;425,0;512,0;1533300,0;5,0;39007,0;1280,0;1280,0;1277,0;819200,0;2,0;11226,0;1024,0;1024,0;10231,0;0,0;8,0;0,0;1280,0;1280,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;4,0;4,0;5,0;0,0;False;EAGER-f0,00005-s5-d4-c0-850;Success;588800,0;2700,0;100,0;85,0;2985,0;0,1;0,0;0,0;10,0;1,0;1,0;0,0;0,0;0,0;945,0;105,0;105,0;105,0;384000,0;0,0;8187,0;320,0;320,0;320,0;204800,0;1,0;1531,0;256,0;256,0;2560,0;0,0;0,0;0,0;320,0;320,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;3,0;4,0;5,0;0,0;False;EAGER-f0,00005-s5-d3-c0-851;Success;147200,0;2600,0;100,0;21,0;745,0;0,0;0,0;0,0;10,0;1,0;1,0;0,0;0,0;0,0;225,0;25,0;25,0;25,0;96000,0;0,0;2048,0;80,0;80,0;80,0;51200,0;0,0;384,0;64,0;64,0;640,0;0,0;0,0;0,0;80,0;80,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,0;5,0;4,0;5,0;0,0;False;STRAW-f0-s5-d6-c0-852;Success;2355200,0;2800,0;100,0;341,0;11945,0;0,0;0,0;0,0;5,0;1,0;1,0;0,0;0,0;0,0;1700,0;425,0;425,0;425,0;1536000,0;0,0;24832,0;1280,0;1280,0;1280,0;819200,0;0,0;1024,0;1024,0;1024,0;10240,0;0,0;0,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;STRAW-f0,00007-s5-d6-c0-853;Deadline;2353500,0;150000,0;0,0;341,0;11923,0;0,17;0,0;0,0;2,0;1,0;1,0;0,0;0,0;1,0;1688,0;425,0;425,0;413,0;1534500,0;2,0;24782,0;1280,0;1280,0;1277,0;819000,0;1,0;1024,0;1024,0;1024,0;10233,0;0,0;3,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00014;5,0;4,0;5,0;0,0;False;STRAW-f0,00014-s5-d6-c0-854;Deadline;2351000,0;150000,0;0,0;341,0;11912,0;0,37;0,0;0,0;2,0;1,0;1,0;0,0;0,0;0,0;1684,0;425,0;425,0;410,0;1531800,0;4,0;24685,0;1280,0;1280,0;1276,0;819200,0;3,0;1024,0;1024,0;1024,0;10226,0;0,0;8,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00024;5,0;4,0;5,0;0,0;False;STRAW-f0,00024-s5-d6-c0-855;Deadline;2343100,0;150000,0;0,0;328,0;11758,0;0,6;0,0;0,0;0,0;1,0;1,0;0,0;0,0;4,0;1575,0;425,0;425,0;335,0;1526400,0;5,0;24657,0;1280,0;1280,0;1240,0;816700,0;11,0;1024,0;1024,0;1024,0;10183,0;0,0;4,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00035;5,0;4,0;5,0;0,0;False;STRAW-f0,00035-s5-d6-c0-856;Deadline;2343800,0;150000,0;0,0;335,0;11822,0;0,92;0,0;0,0;0,0;1,0;1,0;0,0;0,0;2,0;1626,0;425,0;425,0;365,0;1525500,0;13,0;24457,0;1280,0;1280,0;1261,0;818300,0;8,0;1024,0;1024,0;1024,0;10196,0;0,0;14,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;3,0;0,0;False;STRAW-f0,00005-s3-d6-c0-857;Deadline;1533900,0;150000,0;0,0;341,0;7152,0;0,14;0,0;0,0;2,0;1,0;1,0;0,0;0,0;0,0;1013,0;255,0;255,0;249,0;919500,0;2,0;7919,0;768,0;768,0;766,0;614400,0;2,0;1024,0;1024,0;1024,0;6137,0;0,0;0,0;0,0;768,0;768,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;4,0;0,0;False;STRAW-f0,00005-s4-d6-c0-858;Deadline;1943800,0;150000,0;0,0;341,0;9540,0;0,18;0,0;0,0;2,0;1,0;1,0;0,0;0,0;1,0;1352,0;340,0;340,0;332,0;1227000,0;2,0;13788,0;1024,0;1024,0;1022,0;716800,0;2,0;1024,0;1024,0;1024,0;8186,0;0,0;1,0;0,0;1024,0;1024,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;STRAW-f0,00005-s5-d6-c0-859;Deadline;2354300,0;150000,0;0,0;341,0;11926,0;0,17;0,0;0,0;2,0;1,0;1,0;0,0;0,0;1,0;1687,0;425,0;425,0;411,0;1535100,0;3,0;24762,0;1280,0;1280,0;1278,0;819200,0;0,0;1024,0;1024,0;1024,0;10237,0;0,0;3,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;6,0;0,0;False;STRAW-f0,00005-s6-d6-c0-860;Deadline;2763200,0;150000,0;0,0;341,0;14310,0;0,2;0,0;0,0;3,0;1,0;1,0;0,0;0,0;1,0;2025,0;510,0;510,0;498,0;1841700,0;2,0;41651,0;1536,0;1536,0;1530,0;921500,0;4,0;1024,0;1024,0;1024,0;12282,0;0,0;2,0;0,0;1536,0;1536,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;STRAW-f0,00005-s5-d5-c0-861;Deadline;2353400,0;150000,0;0,0;341,0;11923,0;0,17;0,0;0,0;3,0;1,0;1,0;0,0;0,0;1,0;1686,0;425,0;425,0;415,0;1534200,0;3,0;24740,0;1280,0;1280,0;1274,0;819200,0;2,0;1024,0;1024,0;1024,0;10234,0;0,0;1,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;4,0;4,0;5,0;0,0;False;STRAW-f0,00005-s5-d4-c0-862;Success;588800,0;2700,0;100,0;85,0;2985,0;0,1;0,0;0,0;5,0;1,0;1,0;0,0;0,0;0,0;420,0;105,0;105,0;105,0;384000,0;0,0;6208,0;320,0;320,0;320,0;204800,0;1,0;256,0;256,0;256,0;2560,0;0,0;0,0;0,0;320,0;320,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;3,0;4,0;5,0;0,0;False;STRAW-f0,00005-s5-d3-c0-863;Success;147200,0;2600,0;100,0;21,0;745,0;0,0;0,0;0,0;5,0;1,0;1,0;0,0;0,0;0,0;100,0;25,0;25,0;25,0;96000,0;0,0;1552,0;80,0;80,0;80,0;51200,0;0,0;64,0;64,0;64,0;640,0;0,0;0,0;0,0;80,0;80,0;0,0
OPTI;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,0;5,0;4,0;5,0;0,0;False;OPTI-f0-s5-d6-c0-864;Success;2355200,0;2800,0;100,0;341,0;11945,0;0,0;0,0;0,0;10,0;1,0;1,0;0,0;0,0;0,0;3825,0;425,0;425,0;425,0;1536000,0;0,0;32768,0;1280,0;1280,0;1280,0;819200,0;0,0;6144,0;1024,0;1024,0;10240,0;0,0;0,0;0,0;1280,0;1280,0;0,0
OPTI;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;OPTI-f0,00007-s5-d6-c0-865;Success;2382900,0;9000,0;99,61;363,0;12041,0;0,62;0,0;0,0;32,0;1,0;1,0;0,0;10100,0;4,0;8201,0;425,0;431,0;494,0;1543200,0;5,0;45618,0;1280,0;1282,0;1303,0;821600,0;9,0;16292,0;1024,0;1024,0;10244,0;8000,0;7,0;72,0;1280,0;1272,0;0,0
OPTI;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00014;5,0;4,0;5,0;0,0;False;OPTI-f0,00014-s5-d6-c0-866;Success;2391800,0;9000,0;99,41;371,0;12090,0;1,25;0,0;0,0;38,0;1,0;1,0;0,0;9900,0;6,0;8231,0;425,0;433,0;528,0;1546200,0;10,0;45671,0;1280,0;1284,0;1309,0;823900,0;10,0;16254,0;1024,0;1024,0;10253,0;11800,0;24,0;105,0;1280,0;1268,0;0,0
OPTI;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00024;5,0;4,0;5,0;0,0;False;OPTI-f0,00024-s5-d6-c0-867;Success;2466300,0;10800,0;98,73;421,0;12320,0;2,54;0,0;0,0;63,0;1,0;1,0;0,0;23700,0;7,0;10618,0;425,0;428,0;678,0;1574400,0;36,0;47169,0;1280,0;1301,0;1359,0;844400,0;18,0;16149,0;1024,0;1024,0;10283,0;23800,0;41,0;213,0;1280,0;1256,0;0,0
OPTI;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00035;5,0;4,0;5,0;0,0;False;OPTI-f0,00035-s5-d6-c0-868;ContribDead;3954800,0;64100,0;0,0;1973,0;17596,0;20,07;400,0;0,0;955,0;1,0;1,0;0,0;394800,0;86,0;54083,0;425,0;507,0;4088,0;2200600,0;285,0;152648,0;1280,0;1547,0;2428,0;1096400,0;211,0;87967,0;1024,0;1024,0;11080,0;262600,0;223,0;2258,0;1280,0;931,0;0,0
OPTI;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;3,0;0,0;False;OPTI-f0,00005-s3-d6-c0-869;Success;1539800,0;8000,0;99,8;351,0;7195,0;0,53;0,0;0,0;16,0;1,0;1,0;0,0;1600,0;1,0;4873,0;255,0;256,0;277,0;922800,0;1,0;16389,0;768,0;768,0;774,0;614400,0;4,0;7159,0;1024,0;1024,0;6144,0;1000,0;9,0;9,0;768,0;767,0;0,0
OPTI;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;4,0;0,0;False;OPTI-f0,00005-s4-d6-c0-870;Success;1952400,0;9000,0;99,61;356,0;9605,0;0,62;0,0;0,0;23,0;1,0;1,0;0,0;2100,0;0,0;6522,0;340,0;342,0;381,0;1229700,0;6,0;29173,0;1024,0;1025,0;1036,0;717600,0;6,0;13228,0;1024,0;1024,0;8188,0;3000,0;9,0;27,0;1024,0;1021,0;0,0
OPTI;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;OPTI-f0,00005-s5-d6-c0-871;Success;2413400,0;14700,0;99,22;383,0;12170,0;1,02;0,0;0,0;60,0;1,0;1,0;0,0;13900,0;4,0;12551,0;425,0;427,0;576,0;1557000,0;13,0;58522,0;1280,0;1289,0;1320,0;829700,0;9,0;26373,0;1024,0;1024,0;10274,0;12800,0;15,0;106,0;1280,0;1269,0;0,0
OPTI;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;6,0;0,0;False;OPTI-f0,00005-s6-d6-c0-872;Success;2794100,0;9000,0;99,61;362,0;14449,0;0,61;400,0;0,0;47,0;1,0;1,0;0,0;13700,0;4,0;9850,0;510,0;517,0;604,0;1847100,0;8,0;69192,0;1536,0;1538,0;1559,0;923900,0;6,0;19344,0;1024,0;1024,0;12286,0;9000,0;10,0;81,0;1536,0;1527,0;0,0
OPTI;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;OPTI-f0,00005-s5-d5-c0-873;Success;2379100,0;9000,0;99,61;361,0;12048,0;0,62;0,0;0,0;36,0;1,0;1,0;0,0;4900,0;1,0;8193,0;425,0;428,0;500,0;1543200,0;8,0;45601,0;1280,0;1284,0;1300,0;824000,0;6,0;16288,0;1024,0;1024,0;10248,0;7000,0;10,0;63,0;1280,0;1273,0;0,0
OPTI;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;4,0;4,0;5,0;0,0;False;OPTI-f0,00005-s5-d4-c0-874;Success;588800,0;2700,0;100,0;85,0;2985,0;0,1;0,0;0,0;10,0;1,0;1,0;0,0;0,0;0,0;945,0;105,0;105,0;105,0;384000,0;0,0;8192,0;320,0;320,0;320,0;204800,0;0,0;1536,0;256,0;256,0;2560,0;0,0;1,0;0,0;320,0;320,0;0,0
OPTI;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;3,0;4,0;5,0;0,0;False;OPTI-f0,00005-s5-d3-c0-875;Success;147200,0;2600,0;100,0;21,0;745,0;0,0;0,0;0,0;10,0;1,0;1,0;0,0;0,0;0,0;225,0;25,0;25,0;25,0;96000,0;0,0;2048,0;80,0;80,0;80,0;51200,0;0,0;384,0;64,0;64,0;640,0;0,0;0,0;0,0;80,0;80,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,0;5,0;4,0;5,0;0,0;False;EAGER-f0-s5-d6-c0-876;Success;2355200,0;2800,0;100,0;341,0;11945,0;0,0;0,0;0,0;10,0;1,0;1,0;0,0;0,0;0,0;3825,0;425,0;425,0;425,0;1536000,0;0,0;32768,0;1280,0;1280,0;1280,0;819200,0;0,0;6144,0;1024,0;1024,0;10240,0;0,0;0,0;0,0;1280,0;1280,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;EAGER-f0,00007-s5-d6-c0-877;Success;2354900,0;8600,0;96,09;374,0;12048,0;0,6;0,0;0,0;42,0;1,0;1,0;0,0;800,0;4,0;8159,0;425,0;425,0;534,0;1534900,0;8,0;45390,0;1280,0;1280,0;1278,0;819200,0;4,0;16303,0;1024,0;1024,0;10236,0;0,0;8,0;0,0;1280,0;1280,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00014;5,0;4,0;5,0;0,0;False;EAGER-f0,00014-s5-d6-c0-878;Success;2392800,0;20400,0;58,59;505,0;12449,0;2,79;0,0;0,0;160,0;1,0;1,0;0,0;4100,0;13,0;16339,0;425,0;425,0;951,0;1569600,0;38,0;69951,0;1280,0;1280,0;1268,0;819100,0;23,0;35800,0;1024,0;1024,0;10230,0;0,0;38,0;0,0;1280,0;1280,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00024;5,0;4,0;5,0;0,0;False;EAGER-f0,00024-s5-d6-c0-879;Success;2358300,0;8200,0;0,0;373,0;11936,0;1,95;100,0;0,0;14,0;1,0;1,0;0,0;2900,0;11,0;7937,0;425,0;425,0;488,0;1537500,0;22,0;42272,0;1280,0;1280,0;1249,0;817800,0;23,0;14062,0;1024,0;1024,0;10199,0;0,0;22,0;0,0;1280,0;1280,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00035;5,0;4,0;5,0;0,0;False;EAGER-f0,00035-s5-d6-c0-880;Success;2361100,0;8500,0;53,52;433,0;12087,0;2,92;0,0;0,0;57,0;1,0;1,0;0,0;4000,0;15,0;8125,0;425,0;425,0;661,0;1539500,0;41,0;44988,0;1280,0;1280,0;1246,0;817600,0;31,0;15772,0;1024,0;1024,0;10180,0;0,0;30,0;0,0;1280,0;1280,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;3,0;0,0;False;EAGER-f0,00005-s3-d6-c0-881;Success;1551900,0;26500,0;83,2;409,0;7303,0;1,81;0,0;0,0;48,0;1,0;1,0;0,0;1900,0;5,0;12282,0;255,0;255,0;397,0;935800,0;16,0;42095,0;768,0;768,0;766,0;614200,0;12,0;28220,0;1024,0;1024,0;6140,0;0,0;18,0;0,0;768,0;768,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;4,0;0,0;False;EAGER-f0,00005-s4-d6-c0-882;Success;1947800,0;8400,0;75,0;352,0;9569,0;0,59;0,0;0,0;24,0;1,0;1,0;0,0;600,0;4,0;6436,0;340,0;340,0;362,0;1230400,0;5,0;29147,0;1024,0;1024,0;1019,0;716800,0;7,0;13228,0;1024,0;1024,0;8188,0;0,0;4,0;0,0;1024,0;1024,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;EAGER-f0,00005-s5-d6-c0-883;Success;2354400,0;5700,0;97,27;358,0;11996,0;0,37;0,0;0,0;30,0;1,0;1,0;0,0;400,0;1,0;5997,0;425,0;425,0;486,0;1534800,0;4,0;39040,0;1280,0;1280,0;1274,0;819200,0;3,0;11226,0;1024,0;1024,0;10236,0;0,0;7,0;0,0;1280,0;1280,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;6,0;0,0;False;EAGER-f0,00005-s6-d6-c0-884;Success;2820600,0;26400,0;45,31;441,0;14761,0;1,82;0,0;0,0;163,0;1,0;1,0;0,0;2700,0;9,0;24605,0;510,0;510,0;949,0;1896400,0;21,0;114062,0;1536,0;1536,0;1532,0;921500,0;23,0;54205,0;1024,0;1024,0;12280,0;0,0;31,0;0,0;1536,0;1536,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;EAGER-f0,00005-s5-d5-c0-885;Success;2633000,0;71700,0;44,92;508,0;12680,0;4,89;0,0;0,0;125,0;1,0;1,0;0,0;7500,0;17,0;47563,0;425,0;425,0;1185,0;1806800,0;70,0;179714,0;1280,0;1280,0;1272,0;818700,0;53,0;117410,0;1024,0;1024,0;10223,0;0,0;56,0;0,0;1280,0;1280,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;4,0;4,0;5,0;0,0;False;EAGER-f0,00005-s5-d4-c0-886;Success;588800,0;2700,0;100,0;85,0;2985,0;0,1;0,0;0,0;10,0;1,0;1,0;0,0;0,0;0,0;945,0;105,0;105,0;105,0;384000,0;0,0;8192,0;320,0;320,0;320,0;204800,0;0,0;1536,0;256,0;256,0;2560,0;0,0;1,0;0,0;320,0;320,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;3,0;4,0;5,0;0,0;False;EAGER-f0,00005-s5-d3-c0-887;Success;147200,0;2600,0;100,0;21,0;745,0;0,0;0,0;0,0;10,0;1,0;1,0;0,0;0,0;0,0;225,0;25,0;25,0;25,0;96000,0;0,0;2048,0;80,0;80,0;80,0;51200,0;0,0;384,0;64,0;64,0;640,0;0,0;0,0;0,0;80,0;80,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,0;5,0;4,0;5,0;0,0;False;STRAW-f0-s5-d6-c0-888;Success;2355200,0;2800,0;100,0;341,0;11945,0;0,0;0,0;0,0;5,0;1,0;1,0;0,0;0,0;0,0;1700,0;425,0;425,0;425,0;1536000,0;0,0;24832,0;1280,0;1280,0;1280,0;819200,0;0,0;1024,0;1024,0;1024,0;10240,0;0,0;0,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;STRAW-f0,00007-s5-d6-c0-889;Deadline;2353500,0;150000,0;0,0;341,0;11912,0;0,17;0,0;0,0;1,0;1,0;1,0;0,0;0,0;1,0;1678,0;425,0;425,0;407,0;1534500,0;3,0;24751,0;1280,0;1280,0;1272,0;819000,0;2,0;1024,0;1024,0;1024,0;10233,0;0,0;1,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00014;5,0;4,0;5,0;0,0;False;STRAW-f0,00014-s5-d6-c0-890;Deadline;2346400,0;150000,0;0,0;332,0;11843,0;0,35;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;1639,0;425,0;425,0;375,0;1528200,0;6,0;24586,0;1280,0;1280,0;1264,0;818200,0;3,0;1024,0;1024,0;1024,0;10204,0;0,0;4,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00024;5,0;4,0;5,0;0,0;False;STRAW-f0,00024-s5-d6-c0-891;Deadline;2348000,0;150000,0;0,0;340,0;11861,0;0,6;0,0;0,0;0,0;1,0;1,0;0,0;0,0;2,0;1649,0;425,0;425,0;384,0;1529400,0;5,0;24625,0;1280,0;1280,0;1265,0;818600,0;5,0;1024,0;1024,0;1024,0;10212,0;0,0;12,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00035;5,0;4,0;5,0;0,0;False;STRAW-f0,00035-s5-d6-c0-892;Deadline;2341400,0;150000,0;0,0;336,0;11808,0;0,9;0,0;0,0;0,0;1,0;1,0;0,0;0,0;2,0;1618,0;425,0;425,0;364,0;1522800,0;14,0;24369,0;1280,0;1280,0;1254,0;818600,0;10,0;1024,0;1024,0;1024,0;10190,0;0,0;10,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;3,0;0,0;False;STRAW-f0,00005-s3-d6-c0-893;Deadline;1534800,0;150000,0;0,0;341,0;7151,0;0,14;0,0;0,0;2,0;1,0;1,0;0,0;0,0;1,0;1009,0;255,0;255,0;248,0;920400,0;1,0;7927,0;768,0;768,0;763,0;614400,0;2,0;1024,0;1024,0;1024,0;6140,0;0,0;0,0;0,0;768,0;768,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;4,0;0,0;False;STRAW-f0,00005-s4-d6-c0-894;Deadline;1944400,0;150000,0;0,0;341,0;9534,0;0,18;0,0;0,0;1,0;1,0;1,0;0,0;0,0;2,0;1345,0;340,0;340,0;328,0;1227600,0;2,0;13790,0;1024,0;1024,0;1018,0;716800,0;1,0;1024,0;1024,0;1024,0;8188,0;0,0;1,0;0,0;1024,0;1024,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;STRAW-f0,00005-s5-d6-c0-895;Deadline;2353400,0;150000,0;0,0;341,0;11924,0;0,17;0,0;0,0;2,0;1,0;1,0;0,0;0,0;0,0;1688,0;425,0;425,0;413,0;1534200,0;4,0;24704,0;1280,0;1280,0;1277,0;819200,0;0,0;1024,0;1024,0;1024,0;10234,0;0,0;3,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;6,0;0,0;False;STRAW-f0,00005-s6-d6-c0-896;Deadline;2761800,0;150000,0;0,0;341,0;14305,0;0,2;0,0;0,0;3,0;1,0;1,0;0,0;0,0;0,0;2024,0;510,0;510,0;495,0;1840200,0;6,0;41474,0;1536,0;1536,0;1532,0;921600,0;0,0;1024,0;1024,0;1024,0;12278,0;0,0;3,0;0,0;1536,0;1536,0;0,0
