failure_probability;LowCost;HighCmpl;S&P;HyBlock
0.9;0.86770751953125;41.01718597865558;2.2892767302718515;3.1966505821251294
1.0;0.8664453125;38.176365384471445;2.2834100066095746;2.4237856383479093
1.0;0.8678955078125;33.07837710097021;2.277400867958124;3.4153959579675996
1.0;0.8668701171875;23.807972111050404;2.0117743124860477;3.649983196129254
1.0;0.86770751953125;16.953735231322618;2.280110239169049;3.863848782933973
1.0;0.86728759765625;20.95432762897404;2.275212116160222;3.672240097511951
1.0;0.86832763671875;26.910271823033863;2.279993784984734;2.5836967873903904
1.0;0.8668701171875;13.993719400658154;2.2824538180457616;5.0657284336559085
1.0;0.86625;17.550547426004993;2.0123811702562957;2.7265043656764165
1.0;0.86833251953125;32.99817716017634;2.2907350217353706;53.289606936442404
1.0;0.86831787109375;28.54654103865055;2.278817362682881;2.55159489594735
1.0;0.8691552734375;36.80035298662256;2.2892508061118084;3.279698638172731
1.0;0.86874267578125;19.379546935670415;2.289822402578135;3.811291144382394
1.0;0.86708251953125;36.50506033801329;2.2752325232490467;2.7296461588360597
1.0;0.8675;32.105236760731124;2.287447700570511;2.3197747574546184
1.0;0.867900390625;22.44250878543367;2.2458714806569935;4.094108728448316
1.0;0.86936767578125;16.61440385242293;2.2989479686330365;5.4798190357834775
1.0;0.86707763671875;30.16265666564045;2.2733509971250396;3.2446956408263365
1.0;0.8668505859375;29.321372371055777;2.290494337534292;4.087392236569863
1.0;0.86833251953125;19.210203976556972;2.2885974941089575;4.485193871402448
1.0;0.868125;14.916034993319547;2.301503576944105;8.511584843047904
1.0;0.8681201171875;13.526431976276507;2.287067770358241;3.448847795792196
1.0;0.86706298828125;14.582273296404617;2.2789107933330697;4.857926236533113
1.0;0.865830078125;25.007196511434707;2.2871180828880497;3.85283852864602
1.0;0.86728759765625;15.238492099992039;2.2758069045283027;3.4284769931933803
1.0;0.86769775390625;35.449435061080656;2.2933882910415226;4.141719201937797
1.0;0.86873291015625;42.73120898991423;2.294084129921081;3.3204021101282133
1.0;0.86499267578125;16.207637725325476;2.291851434193165;3.8657048709091013
1.0;0.86729736328125;18.48704138697947;2.2833716711341734;4.233643689416621
1.0;0.868115234375;48.83204325612989;2.0147053872538025;2.805665619274251
1.0;0.8674853515625;32.62343380823868;2.2906282844608072;4.854100945310723
1.0;0.86728759765625;38.98692675388881;2.2125689706356195;3.643902889022219
1.0;0.867490234375;29.02465523950975;2.3046968024524754;4.74668085907188
1.0;0.86707763671875;18.127118267433787;2.29765465292797;5.020588093284945
1.0;0.86665283203125;28.74731230614116;2.271412054693449;3.782223889257745
1.0;0.86769775390625;34.2403528980854;2.310422034208507;4.459965829614089
1.0;0.86831298828125;15.983022138549407;2.2916471544634422;6.156604419574521
1.0;0.8658349609375;30.864261799360595;2.2856292825974944;6.030435057253096
1.0;0.8678955078125;31.920352672696946;2.280067682234784;4.672167376421177
1.1;0.86666259765625;27.495498080733576;2.263106243361176;4.185981152953487
1.1;0.8674853515625;25.922901427370007;2.270715244815303;2.745108154337047
1.1;0.8685302734375;32.72489045133342;2.278344347586211;3.373796101876024
1.1;0.867900390625;19.402305000461308;2.039522152599311;8.03503951871709
1.1;0.86770751953125;29.200757726675768;2.2877804916682;3.5825798615640903
1.1;0.866875;27.439453305776624;2.2700091556207025;2.314240278328798
1.1;0.86562744140625;9.97698239941613;2.269745738700708;40.48285188343494
1.1;0.8681201171875;16.266082833990282;2.280702592578998;3.9181145065848137
1.1;0.86602783203125;33.69460131467422;2.279463588977435;2.8710112576803026
1.1;0.86770263671875;10.921843640084036;2.2786101170648623;3.39302846100499
1.1;0.86770263671875;23.165166512810313;2.2780956597874913;2.4352565408279547
1.1;0.86666259765625;18.48001457231812;2.2732688077778422;3.9014335460765768
1.1;0.86729248046875;14.041664112544144;2.2691140290051295;2.7838713920767733
1.1;0.8662451171875;20.474560101142625;2.0012462185368682;3.7017415908058195
1.1;0.8664404296875;30.080218243874146;2.27413527344339;4.233852599748753
1.1;0.8668701171875;32.039903696333276;2.2668924872831857;2.826471260222106
1.1;0.8668505859375;26.6507664778117;2.2818942626410963;4.398392591438796
1.1;0.868125;14.501408755346004;2.286227276691056;5.006049364907124
1.1;0.8675;10.154580239192127;2.298636510572636;4.261063429374371
1.1;0.8662451171875;11.841224087906452;2.2840110773947058;5.375997611691054
1.1;0.86936767578125;13.547350484143776;2.290447499876513;3.881676051450871
1.1;0.8678955078125;8.928708635651022;2.280413965573944;53.55424921064355
1.1;0.86768798828125;28.79826451483363;2.26964566605365;4.406869522172346
1.2;0.8678955078125;7.143544724074506;2.2701236108557508;7.024635835889393
1.2;0.86916015625;11.601815937016518;2.279631626460933;3.873685440933259
1.2;0.86728759765625;12.403529885594915;2.2745495252638857;34.669652752857615
1.2;0.86769287109375;14.492450480066704;2.0318780633277855;4.808738056519164
1.2;0.8664599609375;22.87528839208769;2.2633477087340874;2.370345833570364
1.2;0.86728759765625;25.656528039862927;2.276517923473347;2.8371655183387756
1.2;0.86769775390625;13.84826282986616;2.27984022040008;5.207995203441214
1.2;0.868115234375;29.596850146972578;2.2744176675062397;2.7490833158970855
1.2;0.86727294921875;21.006909264727597;2.2639413330277405;2.7423880991832483
1.2;0.8662353515625;24.005549946495776;2.254501112520641;3.6538954268411175
1.2;0.86500244140625;6.812137710816547;2.2658927371131243;3.2096583378813173
1.2;0.86540283203125;27.682130889791445;2.275401535797907;2.652778044714839
1.2;0.86541259765625;10.838047256564824;2.2732899974353638;5.375792279676809
1.2;0.866865234375;20.345015889520727;2.273100239229967;2.4871495706483864
1.2;0.86708251953125;11.900898362687629;2.257372514318739;2.783681603040003
1.2;0.86499755859375;16.536010089847785;1.591278589343443;3.0732436321877246
1.2;0.86623046875;26.63132148279521;2.272265872531958;5.048402655057054
1.2;0.8662451171875;27.729508896283413;2.2592133141971744;2.5784422102107554
1.2;0.866435546875;23.875587298667103;2.2725743208247975;3.924272068368402
1.2;0.867490234375;9.53189583827057;2.270992524045968;4.522156376120587
1.2;0.86666259765625;7.9050960601464615;2.294395659349855;3.6921867795456573
1.2;0.86706298828125;23.547195388777997;2.2593129931151994;3.926475504783582
1.2;0.86499267578125;15.771155299710042;2.2665926826325298;5.313912054807883
